season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,8,1,Cédric Alves Soares,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,8,2,Bernd Leno,GK,Fulham,9,16,0,2022-09-16T19:00:00Z,90,1,0,0,0,2,0,11,8.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0,45
2022-23,8,3,Granit Xhaka,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,90,5,0,1,1,0,0,24,25.0,36.2,3.0,6.4,0.0,0.0,0.0,0.0,0,50
2022-23,8,4,Mohamed Elneny,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,8,5,Rob Holding,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,8,6,Thomas Partey,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,77,3,0,0,1,0,0,13,10.2,6.9,0.0,1.7,0.0,0.0,0.0,0.0,0,48
2022-23,8,7,Martin Ødegaard,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2022-23,8,8,Kieran Tierney,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,90,6,0,0,1,0,0,27,13.6,14.1,3.0,3.1,0.0,0.0,0.0,0.0,0,48
2022-23,8,9,Nicolas Pépé,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,8,10,Benjamin White,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,85,6,0,0,1,0,0,27,16.6,27.6,2.0,4.6,0.0,0.0,0.0,0.0,0,45
2022-23,8,11,Eddie Nketiah,FWD,Arsenal,1,4,0,2022-09-18T11:00:00Z,12,1,0,0,0,0,0,2,0.0,0.7,2.0,0.3,0.0,0.0,0.0,0.0,0,66
2022-23,8,12,Emile Smith Rowe,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2022-23,8,13,Bukayo Saka,MID,Arsenal,1,4,0,2022-09-18T11:00:00Z,90,9,0,2,1,0,0,28,42.6,41.8,33.0,11.7,0.0,0.0,0.0,0.0,0,78
2022-23,8,14,Takehiro Tomiyasu,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,4,1,0,0,0,0,0,2,0.8,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0,42
2022-23,8,15,Aaron Ramsdale,GK,Arsenal,1,4,0,2022-09-18T11:00:00Z,90,6,0,0,1,0,0,24,17.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0,49
2022-23,8,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,4,0,2022-09-18T11:00:00Z,90,6,0,0,1,0,0,27,16.2,1.1,1.0,1.8,0.0,0.0,0.0,0.0,0,51
