season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,13,1,Cédric Alves Soares,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,13,2,Bernd Leno,GK,Fulham,9,11,0,2022-10-23T13:00:00Z,90,2,0,0,0,2,0,15,23.4,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0,45
2022-23,13,3,Granit Xhaka,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,10,1,0,0,1,3,34,49.0,41.6,34.0,12.5,0.0,0.0,0.0,0.0,0,51
2022-23,13,4,Mohamed Elneny,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,13,5,Rob Holding,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,13,6,Thomas Partey,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,2,0,0,0,1,0,14,14.4,14.5,2.0,3.1,0.0,0.0,0.0,0.0,0,48
2022-23,13,7,Martin Ødegaard,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,82,2,0,0,0,1,0,20,9.4,43.8,11.0,6.4,0.0,0.0,0.0,0.0,0,64
2022-23,13,8,Kieran Tierney,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,18,1,0,0,0,0,0,3,2.2,0.7,2.0,0.5,0.0,0.0,0.0,0.0,0,48
2022-23,13,9,Nicolas Pépé,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,13,10,Benjamin White,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,71,6,0,1,0,1,1,29,37.0,29.9,4.0,7.1,0.0,0.0,0.0,0.0,0,45
2022-23,13,11,Eddie Nketiah,FWD,Arsenal,1,17,0,2022-10-23T13:00:00Z,19,1,0,0,0,0,0,-1,1.4,2.3,18.0,2.2,0.0,0.0,0.0,0.0,0,65
2022-23,13,12,Emile Smith Rowe,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
2022-23,13,13,Bukayo Saka,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,1,0,0,0,1,0,2,3.0,3.0,11.0,1.7,0.0,0.0,0.0,0.0,0,79
2022-23,13,14,Takehiro Tomiyasu,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,2,0,0,0,1,0,19,18.0,6.8,2.0,2.7,0.0,0.0,0.0,0.0,0,42
2022-23,13,15,Aaron Ramsdale,GK,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,2,0,0,0,1,0,12,14.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,49
2022-23,13,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,90,2,0,0,0,1,0,17,32.0,2.2,4.0,3.8,0.0,0.0,0.0,0.0,0,51
2022-23,13,17,Nuno Varela Tavares,DEF,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,13,18,Albert Sambi Lokonga,MID,Arsenal,1,17,0,2022-10-23T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
