season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,12,2,Bernd Leno,GK,Fulham,9,2,1,2022-10-20T18:30:00Z,90,11,0,0,1,0,3,40,47.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0,45
2022-23,12,21,Ainsley Maitland-Niles,MID,Southampton,17,3,0,2022-10-19T18:30:00Z,87,2,0,0,1,0,0,8,6.2,2.8,0.0,0.9,0.0,0.0,0.0,0.0,0,48
2022-23,12,29,Philippe Coutinho Correia,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67
2022-23,12,30,Danny Ings,FWD,Aston Villa,2,9,0,2022-10-20T18:30:00Z,68,2,0,0,0,2,0,5,11.4,11.1,89.0,11.2,0.0,0.0,0.0,0.0,0,67
2022-23,12,31,Emiliano Martínez Romero,GK,Aston Villa,2,9,0,2022-10-20T18:30:00Z,90,2,0,0,0,3,0,20,32.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0,49
2022-23,12,32,Calum Chambers,DEF,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,12,33,Lucas Digne,DEF,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2022-23,12,34,Bertrand Traoré,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,12,35,Robin Olsen,GK,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2022-23,12,36,Morgan Sanson,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,12,37,John McGinn,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,90,2,0,0,0,3,0,14,17.2,17.1,7.0,4.1,0.0,0.0,0.0,0.0,0,52
2022-23,12,38,Kortney Hause,DEF,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,12,39,Tyrone Mings,DEF,Aston Villa,2,9,0,2022-10-20T18:30:00Z,90,-2,0,0,0,3,0,2,11.8,0.3,2.0,1.4,0.0,0.0,0.0,0.0,0,44
2022-23,12,40,Ollie Watkins,FWD,Aston Villa,2,9,0,2022-10-20T18:30:00Z,90,2,0,0,0,3,0,5,8.0,13.5,64.0,8.6,0.0,0.0,0.0,0.0,0,72
2022-23,12,41,Marvelous Nakamba,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,12,42,Emiliano Buendía Stati,MID,Aston Villa,2,9,0,2022-10-20T18:30:00Z,32,1,0,0,0,2,0,2,1.8,10.4,0.0,1.2,0.0,0.0,0.0,0.0,0,58
2022-23,12,43,Matty Cash,DEF,Aston Villa,2,9,0,2022-10-20T18:30:00Z,45,0,0,0,0,2,0,-1,0.8,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0,46
