season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,19,181,1,Cédric Alves Soares,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,19,64,2,Bernd Leno,GK,Fulham,9,6,1,2023-01-12T20:00:00Z,90,4,0,0,0,1,0,25,66.8,0.0,0.0,6.7,0.0,5e-05,5e-05,2.1298,1,45
2022-23,19,188,2,Bernd Leno,GK,Fulham,9,10,0,2023-01-03T19:45:00Z,90,10,0,0,1,0,3,29,43.8,0.0,0.0,4.4,0.0,0.00051,0.00051,1.6855,1,45
2022-23,19,181,3,Granit Xhaka,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,2,0,0,1,0,0,8,8.2,38.3,35.0,8.2,0.3091,0.15791,0.46701,1.0801,1,51
2022-23,19,181,4,Mohamed Elneny,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,19,181,5,Rob Holding,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,19,181,6,Thomas Partey,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,3,0,0,1,0,0,12,20.4,17.7,16.0,5.4,0.0715,0.03391,0.10541,1.0801,1,48
2022-23,19,181,7,Martin Ødegaard,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,2,0,0,1,0,0,7,6.8,43.3,13.0,6.3,0.217,0.18336,0.40036,1.0801,1,66
2022-23,19,181,8,Kieran Tierney,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2022-23,19,181,9,Nicolas Pépé,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,19,181,10,Benjamin White,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,75,7,0,0,1,0,1,25,18.0,12.4,2.0,3.2,0.0,0.015,0.015,1.0801,1,47
2022-23,19,181,11,Eddie Nketiah,FWD,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,1,0,0,1,0,0,1,4.0,4.3,42.0,5.0,0.1012,0.05823,0.15943,1.0801,1,65
2022-23,19,181,12,Emile Smith Rowe,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
2022-23,19,181,13,Bukayo Saka,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,3,0,0,1,0,0,5,13.6,38.3,28.0,8.0,0.136,0.06103,0.19703,1.0801,1,81
2022-23,19,181,14,Takehiro Tomiyasu,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,14,1,0,0,0,0,0,3,0.6,1.4,0.0,0.2,0.0,0.00494,0.00494,0.0,0,42
2022-23,19,181,15,Aaron Ramsdale,GK,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,6,0,0,1,0,0,22,7.4,0.0,0.0,0.7,0.0,0.00165,0.00165,1.0801,1,49
2022-23,19,181,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,6,0,0,1,0,0,24,13.6,2.5,7.0,2.3,0.0898,0.02435,0.11415,1.0801,1,52
2022-23,19,181,17,Nuno Varela Tavares,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,19,181,18,Albert Sambi Lokonga,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,19,181,19,Gabriel Martinelli Silva,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,3,0,0,1,0,0,3,9.0,37.6,68.0,11.5,0.171,0.3427,0.5137,1.0801,1,68
2022-23,19,181,20,Pablo Marí Villar,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,19,190,21,Ainsley Maitland-Niles,MID,Southampton,17,16,1,2023-01-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2022-23,19,181,22,Lucas Torreira di Pascua,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,19,181,23,Reiss Nelson,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2022-23,19,181,24,Matt Turner,GK,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2022-23,19,181,25,Fábio Ferreira Vieira,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2022-23,19,181,26,William Saliba,DEF,Arsenal,1,15,1,2023-01-03T19:45:00Z,90,7,0,0,1,0,1,25,15.2,1.6,0.0,1.7,0.0,0.01278,0.01278,1.0801,1,53
2022-23,19,181,27,Marcus Oliveira Alencar,MID,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2022-23,19,181,28,Gabriel Fernando de Jesus,FWD,Arsenal,1,15,1,2023-01-03T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80
2022-23,19,182,29,Philippe Coutinho Correia,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,45,0,0,0,0,0,0,-6,2.6,4.5,6.0,1.3,0.0,0.01247,0.01247,0.2904,0,66
2022-23,19,182,30,Danny Ings,FWD,Aston Villa,2,20,1,2023-01-04T20:00:00Z,24,8,1,0,0,0,3,33,43.2,13.0,17.0,7.3,0.5409,0.1512,0.6921,0.2143,0,65
2022-23,19,182,31,Emiliano Martínez Romero,GK,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,2,0,0,0,1,0,10,22.8,0.0,0.0,2.3,0.0,9e-05,9e-05,0.8543,1,49
2022-23,19,182,32,Calum Chambers,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,19,182,33,Lucas Digne,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,66,2,0,0,0,1,0,8,7.0,2.3,13.0,2.2,0.0366,0.02212,0.05872,0.64,1,46
2022-23,19,182,34,Bertrand Traoré,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,19,182,35,Robin Olsen,GK,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2022-23,19,182,36,Morgan Sanson,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,19,182,37,John McGinn,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2022-23,19,182,38,Kortney Hause,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,19,182,39,Tyrone Mings,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,7,0,1,0,1,2,28,34.6,14.9,0.0,5.0,0.0,0.17581,0.17581,0.8543,1,43
2022-23,19,182,40,Ollie Watkins,FWD,Aston Villa,2,20,1,2023-01-04T20:00:00Z,66,2,0,0,0,1,0,4,4.0,0.3,2.0,0.6,0.0,0.00176,0.00176,0.64,1,71
2022-23,19,182,41,Marvelous Nakamba,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,19,182,42,Emiliano Buendía Stati,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,2,0,0,0,1,0,7,7.6,3.8,44.0,5.5,0.1174,0.02157,0.13897,0.8543,1,57
2022-23,19,182,43,Matty Cash,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,2,0,0,0,1,0,16,22.4,10.2,8.0,4.1,0.0189,0.06611,0.08501,0.8543,1,46
2022-23,19,182,44,Ezri Konsa Ngoyo,DEF,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,2,0,0,0,1,0,17,16.2,1.5,0.0,1.8,0.0,0.00866,0.00866,0.8543,1,44
2022-23,19,182,45,Leon Bailey,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,90,2,0,0,0,1,0,-1,9.6,41.6,46.0,9.7,0.7728,0.09311,0.86591,0.8543,1,45
2022-23,19,182,46,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,66,2,0,0,0,1,0,8,6.2,12.3,0.0,1.9,0.0,0.04801,0.04801,0.64,1,48
2022-23,19,182,47,Jacob Ramsey,MID,Aston Villa,2,20,1,2023-01-04T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2022-23,19,64,48,Carney Chukwuemeka,MID,Chelsea,6,9,0,2023-01-12T20:00:00Z,11,1,0,0,0,0,0,4,3.6,11.3,2.0,1.7,0.0,0.01099,0.01099,0.0,0,43
