season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,27,264,1,Cédric Alves Soares,DEF,Fulham,9,1,1,2023-03-12T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,27,264,2,Bernd Leno,GK,Fulham,9,1,1,2023-03-12T14:00:00Z,90,2,0,0,0,3,0,17,31.4,0.0,0.0,3.1,0.0,0.0,0.0,2.38,1,45
2022-23,27,264,3,Granit Xhaka,MID,Arsenal,1,9,0,2023-03-12T14:00:00Z,90,3,0,0,1,0,0,15,12.0,15.7,23.0,5.1,0.13,0.06,0.19,0.84,1,49
2022-23,27,264,4,Mohamed Elneny,MID,Arsenal,1,9,0,2023-03-12T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2022-23,27,264,5,Rob Holding,DEF,Arsenal,1,9,0,2023-03-12T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,27,264,6,Thomas Partey,MID,Arsenal,1,9,0,2023-03-12T14:00:00Z,90,3,0,0,1,0,0,21,23.8,7.1,0.0,3.1,0.0,0.02,0.02,0.84,1,47
2022-23,27,264,7,Martin Ødegaard,MID,Arsenal,1,9,0,2023-03-12T14:00:00Z,90,7,1,0,1,0,0,25,42.8,29.6,23.0,9.5,0.45,0.18,0.63,0.84,1,69
2022-23,27,264,8,Kieran Tierney,DEF,Arsenal,1,9,0,2023-03-12T14:00:00Z,18,1,0,0,0,0,0,6,5.2,0.8,0.0,0.6,0.0,0.0,0.0,0.21,0,46
2022-23,27,264,9,Nicolas Pépé,MID,Arsenal,1,9,0,2023-03-12T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,27,264,10,Benjamin White,DEF,Arsenal,1,9,0,2023-03-12T14:00:00Z,79,6,0,0,1,0,0,27,8.8,17.0,0.0,2.6,0.0,0.14,0.14,0.72,1,47
2022-23,27,264,11,Eddie Nketiah,FWD,Arsenal,1,9,0,2023-03-12T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
