season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,3,1,Cédric Alves Soares,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,3,2,Bernd Leno,GK,Fulham,9,4,1,2022-08-20T14:00:00Z,90,2,0,0,0,2,0,15,25.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0,45
2022-23,3,3,Granit Xhaka,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,87,6,0,1,1,0,0,25,25.8,34.0,6.0,6.6,0.0,0.0,0.0,0.0,0,50
2022-23,3,4,Mohamed Elneny,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,3,5,Rob Holding,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2022-23,3,6,Thomas Partey,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,90,3,0,0,1,0,0,13,13.2,3.8,0.0,1.7,0.0,0.0,0.0,0.0,0,50
2022-23,3,7,Martin Ødegaard,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,73,16,2,0,1,0,3,47,67.8,10.0,42.0,12.0,0.0,0.0,0.0,0.0,0,64
2022-23,3,8,Kieran Tierney,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,2,1,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,49
2022-23,3,9,Nicolas Pépé,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,3,10,Benjamin White,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,74,7,0,0,1,0,1,29,11.0,4.3,2.0,1.7,0.0,0.0,0.0,0.0,0,45
2022-23,3,11,Eddie Nketiah,FWD,Arsenal,1,3,0,2022-08-20T16:30:00Z,16,1,0,0,0,0,0,-1,5.4,10.9,17.0,3.3,0.0,0.0,0.0,0.0,0,68
2022-23,3,12,Emile Smith Rowe,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,16,1,0,0,0,0,0,6,7.4,10.7,17.0,3.5,0.0,0.0,0.0,0.0,0,59
2022-23,3,13,Bukayo Saka,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,87,3,0,0,1,0,0,12,12.0,29.9,8.0,5.0,0.0,0.0,0.0,0.0,0,80
2022-23,3,14,Takehiro Tomiyasu,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,15,1,0,0,0,0,0,5,3.8,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0,44
2022-23,3,15,Aaron Ramsdale,GK,Arsenal,1,3,0,2022-08-20T16:30:00Z,90,6,0,0,1,0,0,20,7.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0,50
2022-23,3,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,90,7,0,0,1,0,1,29,19.8,1.5,4.0,2.5,0.0,0.0,0.0,0.0,0,50
2022-23,3,17,Nuno Varela Tavares,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,3,18,Albert Sambi Lokonga,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,2,1,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,3,19,Gabriel Martinelli Silva,MID,Arsenal,1,3,0,2022-08-20T16:30:00Z,74,6,0,1,1,0,0,11,2.0,6.3,30.0,3.8,0.0,0.0,0.0,0.0,0,63
2022-23,3,20,Pablo Marí Villar,DEF,Arsenal,1,3,0,2022-08-20T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
