season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,25,244,1,Cédric Alves Soares,DEF,Fulham,9,20,1,2023-02-24T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,25,244,2,Bernd Leno,GK,Fulham,9,20,1,2023-02-24T20:00:00Z,90,2,0,0,0,1,0,9,13.0,0.0,0.0,1.3,0.0,0.0,0.0,0.8,1,45
2022-23,25,61,3,Granit Xhaka,MID,Arsenal,1,8,1,2023-03-01T19:45:00Z,71,3,0,0,1,0,0,14,5.4,5.8,0.0,1.1,0.0,0.04,0.04,0.74,1,49
2022-23,25,246,3,Granit Xhaka,MID,Arsenal,1,10,0,2023-02-25T15:00:00Z,90,3,0,0,1,0,0,14,8.8,17.8,4.0,3.1,0.0,0.08,0.08,0.02,1,49
2022-23,25,61,4,Mohamed Elneny,MID,Arsenal,1,8,1,2023-03-01T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2022-23,25,246,4,Mohamed Elneny,MID,Arsenal,1,10,0,2023-02-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2022-23,25,61,5,Rob Holding,DEF,Arsenal,1,8,1,2023-03-01T19:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,25,246,5,Rob Holding,DEF,Arsenal,1,10,0,2023-02-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,25,61,6,Thomas Partey,MID,Arsenal,1,8,1,2023-03-01T19:45:00Z,45,1,0,0,0,0,0,18,10.4,17.4,2.0,3.0,0.0,0.41,0.41,0.72,0,47
2022-23,25,246,6,Thomas Partey,MID,Arsenal,1,10,0,2023-02-25T15:00:00Z,6,1,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0,47
