season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,38,379,1,Cédric Alves Soares,DEF,Fulham,9,14,0,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,38,379,2,Bernd Leno,GK,Fulham,9,14,0,2023-05-28T15:30:00Z,90,3,0,0,0,2,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1,46
2022-23,38,371,3,Granit Xhaka,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,74,15,2,0,1,0,2,45,0.0,0.0,0.0,0.0,0.88,0.02,0.9,0.29,1,48
2022-23,38,371,4,Mohamed Elneny,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2022-23,38,371,5,Rob Holding,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,38,371,6,Thomas Partey,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,90,3,0,0,1,0,0,15,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.47,1,47
2022-23,38,371,7,Martin Ødegaard,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,74,3,0,0,1,0,0,16,0.0,0.0,0.0,0.0,0.04,0.44,0.48,0.29,1,69
2022-23,38,371,8,Kieran Tierney,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,10,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,0,46
2022-23,38,371,9,Nicolas Pépé,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,38,371,10,Benjamin White,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,90,6,0,0,1,0,0,24,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.47,1,50
2022-23,38,371,11,Eddie Nketiah,FWD,Arsenal,1,20,1,2023-05-28T15:30:00Z,10,1,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.16,0,63
2022-23,38,371,12,Emile Smith Rowe,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,15,4,0,1,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0,56
2022-23,38,371,13,Bukayo Saka,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,59,6,1,0,0,0,0,24,0.0,0.0,0.0,0.0,0.25,0.06,0.31,0.29,1,80
2022-23,38,371,14,Takehiro Tomiyasu,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,38,371,15,Aaron Ramsdale,GK,Arsenal,1,20,1,2023-05-28T15:30:00Z,90,6,0,0,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1,48
2022-23,38,371,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,90,6,0,0,1,0,0,25,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.47,1,52
2022-23,38,371,17,Nuno Varela Tavares,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,38,375,18,Albert Sambi Lokonga,MID,Crystal Palace,7,16,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2022-23,38,371,19,Gabriel Martinelli Silva,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2022-23,38,371,20,Pablo Marí Villar,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,38,380,21,Ainsley Maitland-Niles,MID,Southampton,17,12,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2022-23,38,371,22,Lucas Torreira di Pascua,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2022-23,38,371,23,Reiss Nelson,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,30,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.15,0.62,0.77,0.18,0,47
2022-23,38,371,24,Matt Turner,GK,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2022-23,38,371,25,Fábio Ferreira Vieira,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,15,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0,56
2022-23,38,371,26,William Saliba,DEF,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2022-23,38,371,27,Marcus Oliveira Alencar,MID,Arsenal,1,20,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2022-23,38,371,28,Gabriel Fernando de Jesus,FWD,Arsenal,1,20,1,2023-05-28T15:30:00Z,90,12,1,1,1,0,3,52,0.0,0.0,0.0,0.0,0.23,0.38,0.61,0.47,1,81
2022-23,38,372,29,Philippe Coutinho Correia,MID,Aston Villa,2,5,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2022-23,38,378,30,Danny Ings,FWD,West Ham,19,10,0,2023-05-28T15:30:00Z,28,3,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.61,0.18,0.79,0.37,0,63
2022-23,38,372,31,Emiliano Martínez Romero,GK,Aston Villa,2,5,1,2023-05-28T15:30:00Z,90,3,0,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1,50
2022-23,38,372,32,Calum Chambers,DEF,Aston Villa,2,5,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,38,372,33,Lucas Digne,DEF,Aston Villa,2,5,1,2023-05-28T15:30:00Z,90,2,0,0,0,1,0,9,0.0,0.0,0.0,0.0,0.09,0.16,0.25,1.49,1,45
2022-23,38,372,34,Bertrand Traoré,MID,Aston Villa,2,5,1,2023-05-28T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
