season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2022-23,30,1,Cédric Alves Soares,DEF,Fulham,9,19,1,2023-04-08T14:00:00Z,67,2,0,0,0,1,0,19,20.2,32.4,6.0,5.9,0.02,0.11,0.13,0.19,1,42
2022-23,30,2,Bernd Leno,GK,Fulham,9,19,1,2023-04-08T14:00:00Z,90,3,0,0,0,1,0,21,41.8,0.0,0.0,4.2,0.0,0.0,0.0,1.09,1,45
2022-23,30,3,Granit Xhaka,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,1,0,0,0,2,0,11,6.6,2.2,7.0,1.6,0.04,0.01,0.05,3.96,1,49
2022-23,30,4,Mohamed Elneny,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2022-23,30,5,Rob Holding,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,1,0,0,0,2,0,10,18.6,3.2,2.0,2.4,0.0,0.0,0.0,3.96,1,42
2022-23,30,6,Thomas Partey,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,2,0,0,0,2,0,18,17.6,3.8,0.0,2.1,0.0,0.0,0.0,3.96,1,47
2022-23,30,7,Martin Ødegaard,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,79,2,0,0,0,1,0,5,4.0,1.8,9.0,1.5,0.05,0.01,0.06,2.15,1,67
2022-23,30,8,Kieran Tierney,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,2,1,0,0,0,0,0,3,1.2,0.3,4.0,0.6,0.04,0.0,0.04,1.17,0,46
2022-23,30,9,Nicolas Pépé,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2022-23,30,10,Benjamin White,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,0,0,0,0,2,0,9,11.0,0.8,0.0,1.2,0.0,0.0,0.0,3.96,1,48
2022-23,30,11,Eddie Nketiah,FWD,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2022-23,30,12,Emile Smith Rowe,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
2022-23,30,13,Bukayo Saka,MID,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,1,0,0,0,2,0,11,13.4,41.2,12.0,6.7,0.0,0.21,0.21,3.96,1,86
2022-23,30,14,Takehiro Tomiyasu,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2022-23,30,15,Aaron Ramsdale,GK,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,1,0,0,0,2,0,12,34.0,0.0,0.0,3.4,0.0,0.0,0.0,3.96,1,49
2022-23,30,16,Gabriel dos Santos Magalhães,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,90,1,0,0,0,2,0,14,38.6,0.4,17.0,5.6,0.11,0.0,0.11,3.96,1,52
2022-23,30,17,Nuno Varela Tavares,DEF,Arsenal,1,12,0,2023-04-09T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
