season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,31,1,Fábio Ferreira Vieira,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,31,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,31,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63
2024-25,31,4,Kai Havertz,FWD,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2024-25,31,5,Karl Hein,GK,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,31,6,Jurriën Timber,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,29,1,0,0,0,0,0,4,7.0,1.1,10.0,1.8,0.2,0.01,0.21,0.0,0,56
2024-25,31,7,Jorge Luiz Frello Filho,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,70,1,0,0,0,1,0,10,3.8,6.4,2.0,1.2,0.0,0.02,0.02,1.09,1,47
2024-25,31,8,Jakub Kiwior,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,90,2,0,0,0,1,0,13,18.0,14.8,4.0,3.7,0.0,0.08,0.08,1.09,1,48
2024-25,31,9,Gabriel Martinelli Silva,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,45,1,0,0,0,1,0,7,9.4,2.3,25.0,3.7,0.04,0.02,0.06,0.83,0,65
2024-25,31,10,Reiss Nelson,MID,Fulham,9,12,1,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,31,11,Eddie Nketiah,FWD,Crystal Palace,7,5,1,2025-04-05T14:00:00Z,9,-2,0,0,0,0,0,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,59
2024-25,31,12,Ethan Nwaneri,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,45,1,0,0,0,0,0,7,6.6,15.0,4.0,2.6,0.0,0.08,0.08,0.26,1,46
2024-25,31,13,Martin Ødegaard,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,19,1,0,0,0,0,0,2,0.0,0.6,4.0,0.3,0.23,0.0,0.23,0.0,0,82
2024-25,31,14,Aaron Ramsdale,GK,Southampton,17,18,0,2025-04-06T13:00:00Z,90,2,0,0,0,3,0,4,37.0,0.0,0.0,3.7,0.0,0.0,0.0,2.12,1,44
2024-25,31,15,David Raya Martin,GK,Arsenal,1,8,0,2025-04-05T11:30:00Z,90,2,0,0,0,1,0,7,13.2,0.0,0.0,1.3,0.0,0.0,0.0,1.09,1,55
2024-25,31,16,Declan Rice,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,90,2,0,0,0,1,0,11,21.4,16.4,14.0,5.2,0.28,0.02,0.3,1.09,1,62
2024-25,31,17,Bukayo Saka,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,45,1,0,0,0,1,0,5,5.0,15.0,12.0,3.2,0.14,0.21,0.35,0.83,0,104
2024-25,31,18,William Saliba,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,90,2,0,0,0,1,0,16,23.8,1.8,6.0,3.2,0.0,0.03,0.03,1.09,1,64
2024-25,31,19,Emile Smith Rowe,MID,Fulham,9,12,1,2025-04-06T13:00:00Z,14,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0,51
2024-25,31,20,Thomas Partey,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,31,21,Kieran Tierney,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,15,1,0,0,0,0,0,10,11.4,35.8,2.0,4.9,0.0,0.2,0.2,0.0,0,43
2024-25,31,22,Tomiyasu Takehiro,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,31,23,Leandro Trossard,MID,Arsenal,1,8,0,2025-04-05T11:30:00Z,90,9,1,0,0,1,2,28,33.0,4.3,64.0,10.1,0.32,0.02,0.34,1.09,1,68
2024-25,31,24,Benjamin White,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,60,2,0,0,0,1,0,6,11.0,11.6,14.0,3.7,0.19,0.11,0.3,1.09,1,61
2024-25,31,25,Oleksandr Zinchenko,DEF,Arsenal,1,8,0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,31,26,Álex Moreno Lopera,DEF,Nott'm Forest,16,2,0,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2024-25,31,27,Cameron Archer,FWD,Southampton,17,18,0,2025-04-06T13:00:00Z,72,2,0,0,0,2,0,10,1.4,1.9,7.0,1.0,0.07,0.01,0.08,1.26,1,49
2024-25,31,28,Leon Bailey,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2024-25,31,29,Ross Barkley,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2024-25,31,30,Enzo Barrenechea,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,31,31,Emiliano Buendía Stati,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2024-25,31,32,Matty Cash,DEF,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,31,33,Leander Dendoncker,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,31,34,Moussa Diaby,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,31,35,Diego Carlos Santos Silva,DEF,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,31,36,Lucas Digne,DEF,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,31,37,Lewis Dobbin,MID,Aston Villa,2,16,1,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
