season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,33,326,1,Fábio Ferreira Vieira,MID,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,33,331,1,Fábio Ferreira Vieira,MID,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,33,326,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,33,331,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,33,326,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2024-25,33,331,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2024-25,33,326,4,Kai Havertz,FWD,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2024-25,33,331,4,Kai Havertz,FWD,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2024-25,33,326,5,Karl Hein,GK,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,33,331,5,Karl Hein,GK,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,33,326,6,Jurriën Timber,DEF,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2024-25,33,331,6,Jurriën Timber,DEF,Arsenal,1,7,1,2025-04-23T19:00:00Z,90,4,0,1,0,2,0,16,24.8,15.1,0.0,4.0,0.0,0.07,0.07,1.75,1,57
2024-25,33,326,7,Jorge Luiz Frello Filho,MID,Arsenal,1,10,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2024-25,33,331,7,Jorge Luiz Frello Filho,MID,Arsenal,1,7,1,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2024-25,33,326,8,Jakub Kiwior,DEF,Arsenal,1,10,0,2025-04-20T13:00:00Z,90,6,0,0,1,0,0,28,10.8,5.0,2.0,1.8,0.0,0.02,0.02,0.17,1,48
2024-25,33,331,8,Jakub Kiwior,DEF,Arsenal,1,7,1,2025-04-23T19:00:00Z,90,7,1,0,0,2,0,25,67.0,5.1,17.0,8.9,0.04,0.06,0.1,1.75,1,48
2024-25,33,326,9,Gabriel Martinelli Silva,MID,Arsenal,1,10,0,2025-04-20T13:00:00Z,72,8,1,0,1,0,0,27,32.4,4.8,42.0,7.9,0.67,0.02,0.69,0.13,1,65
2024-25,33,331,9,Gabriel Martinelli Silva,MID,Arsenal,1,7,1,2025-04-23T19:00:00Z,90,2,0,0,0,2,0,11,4.4,13.1,19.0,3.7,0.04,0.21,0.25,1.75,1,65
2024-25,33,325,10,Reiss Nelson,MID,Fulham,9,6,1,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,33,323,11,Eddie Nketiah,FWD,Crystal Palace,7,3,1,2025-04-19T14:00:00Z,15,1,0,0,0,0,0,3,1.0,0.5,0.0,0.2,0.0,0.0,0.0,0.05,0,59
2024-25,33,331,11,Eddie Nketiah,FWD,Crystal Palace,7,1,0,2025-04-23T19:00:00Z,79,2,0,0,0,2,0,2,0.6,0.7,21.0,2.2,0.77,0.0,0.77,1.12,1,59
2024-25,33,326,12,Ethan Nwaneri,MID,Arsenal,1,10,0,2025-04-20T13:00:00Z,33,6,1,0,0,0,0,25,36.2,8.6,24.0,6.9,0.16,0.06,0.22,0.08,0,45
2024-25,33,331,12,Ethan Nwaneri,MID,Arsenal,1,7,1,2025-04-23T19:00:00Z,4,1,0,0,0,0,0,3,1.2,0.8,0.0,0.2,0.0,0.01,0.01,0.1,0,45
2024-25,33,326,13,Martin Ødegaard,MID,Arsenal,1,10,0,2025-04-20T13:00:00Z,90,6,0,1,1,0,0,29,40.6,76.0,55.0,17.2,0.09,0.48,0.57,0.17,1,82
2024-25,33,331,13,Martin Ødegaard,MID,Arsenal,1,7,1,2025-04-23T19:00:00Z,85,5,0,1,0,2,0,22,19.8,30.8,9.0,6.0,0.12,0.2,0.32,1.65,1,82
2024-25,33,330,14,Aaron Ramsdale,GK,Southampton,17,19,0,2025-04-19T14:00:00Z,90,3,0,0,0,1,0,11,27.4,0.1,0.0,2.8,0.0,0.01,0.01,0.91,1,44
2024-25,33,326,15,David Raya Martin,GK,Arsenal,1,10,0,2025-04-20T13:00:00Z,90,6,0,0,1,0,0,28,5.8,0.0,0.0,0.6,0.0,0.0,0.0,0.17,1,56
