season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,27,264,1,Fábio Ferreira Vieira,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,27,264,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,27,264,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,90,7,0,0,1,0,1,27,21.2,4.8,0.0,2.6,0.0,0.01,0.01,0.4,1,63
2024-25,27,264,4,Kai Havertz,FWD,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2024-25,27,264,5,Karl Hein,GK,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,27,264,6,Jurriën Timber,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,84,6,0,0,1,0,0,26,14.8,1.8,12.0,2.9,0.0,0.02,0.02,0.3,1,56
2024-25,27,264,7,Jorge Luiz Frello Filho,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,69,3,0,0,1,0,0,7,1.0,4.8,2.0,0.8,0.0,0.04,0.04,0.18,1,47
2024-25,27,264,8,Jakub Kiwior,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,27,264,9,Gabriel Martinelli Silva,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2024-25,27,267,10,Reiss Nelson,MID,Fulham,9,20,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,27,263,11,Eddie Nketiah,FWD,Crystal Palace,7,2,1,2025-02-25T19:30:00Z,4,6,1,0,0,0,1,29,32.0,0.0,33.0,6.5,0.97,0.0,0.97,0.02,0,59
2024-25,27,264,12,Ethan Nwaneri,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,76,3,0,0,1,0,0,16,7.8,13.4,17.0,3.8,0.07,0.06,0.13,0.25,1,46
2024-25,27,264,13,Martin Ødegaard,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,84,3,0,0,1,0,0,15,5.8,19.4,2.0,2.7,0.0,0.23,0.23,0.3,1,82
2024-25,27,268,14,Aaron Ramsdale,GK,Southampton,17,6,0,2025-02-25T20:15:00Z,90,2,0,0,0,4,0,4,39.0,0.0,0.0,3.9,0.0,0.0,0.0,2.56,1,44
2024-25,27,264,15,David Raya Martin,GK,Arsenal,1,16,0,2025-02-26T19:30:00Z,90,6,0,0,1,0,0,24,16.4,0.1,0.0,1.7,0.0,0.0,0.0,0.4,1,55
2024-25,27,264,16,Declan Rice,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,90,3,0,0,1,0,0,19,21.2,47.9,7.0,7.6,0.1,0.22,0.32,0.4,1,62
2024-25,27,264,17,Bukayo Saka,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102
2024-25,27,264,18,William Saliba,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,90,8,0,0,1,0,2,28,27.4,3.5,8.0,3.9,0.19,0.02,0.21,0.4,1,62
2024-25,27,267,19,Emile Smith Rowe,MID,Fulham,9,20,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2024-25,27,264,20,Thomas Partey,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,5,1,0,0,0,0,0,3,0.0,0.3,1.0,0.1,0.06,0.0,0.06,0.1,0,49
2024-25,27,264,21,Kieran Tierney,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,45,1,0,0,0,0,0,0,7.2,11.4,9.0,2.8,0.21,0.02,0.23,0.34,0,43
2024-25,27,264,22,Tomiyasu Takehiro,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,27,264,23,Leandro Trossard,MID,Arsenal,1,16,0,2025-02-26T19:30:00Z,90,3,0,0,1,0,0,13,10.6,50.3,15.0,7.6,0.04,0.07,0.11,0.4,1,69
2024-25,27,264,24,Benjamin White,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,5,1,0,0,0,0,0,3,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0,61
2024-25,27,264,25,Oleksandr Zinchenko,DEF,Arsenal,1,16,0,2025-02-26T19:30:00Z,20,1,0,0,0,0,0,1,0.0,1.8,4.0,0.5,0.0,0.01,0.01,0.22,0,48
2024-25,27,264,26,Álex Moreno Lopera,DEF,Nott'm Forest,16,1,1,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2024-25,27,268,27,Cameron Archer,FWD,Southampton,17,6,0,2025-02-25T20:15:00Z,7,1,0,0,0,0,0,3,0.0,2.1,0.0,0.2,0.0,0.0,0.0,0.18,0,49
2024-25,27,263,28,Leon Bailey,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,45,0,0,0,0,3,0,0,3.6,0.8,9.0,1.3,0.04,0.01,0.05,2.13,0,62
2024-25,27,263,29,Ross Barkley,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2024-25,27,263,30,Enzo Barrenechea,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,27,263,31,Emiliano Buendía Stati,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2024-25,27,263,32,Matty Cash,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,27,263,33,Leander Dendoncker,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,27,263,34,Moussa Diaby,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,27,263,35,Diego Carlos Santos Silva,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,27,263,36,Lucas Digne,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,77,1,0,0,0,3,0,-1,6.4,20.2,8.0,3.5,0.0,0.45,0.45,3.31,1,46
2024-25,27,263,37,Lewis Dobbin,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,27,263,38,Jhon Durán,FWD,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2024-25,27,263,39,Joe Gauci,GK,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,27,263,40,Kortney Hause,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2024-25,27,263,41,Samuel Iling-Junior,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,27,263,42,Boubacar Kamara,MID,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,27,263,43,Kaine Kesler-Hayden,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,27,263,44,Ezri Konsa Ngoyo,DEF,Aston Villa,2,7,0,2025-02-25T19:30:00Z,90,0,0,0,0,4,0,0,15.4,0.5,7.0,2.3,0.06,0.0,0.06,4.31,1,44
