season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,3,21,1,Fábio Ferreira Vieira,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,3,21,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2024-25,3,21,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,5,1,2024-08-31T11:30:00Z,90,2,0,0,0,1,0,17,20.8,20.8,9.0,5.1,0.12,0.01,0.13,1.83,1,60
2024-25,3,21,4,Kai Havertz,FWD,Arsenal,1,5,1,2024-08-31T11:30:00Z,90,8,1,0,0,1,2,34,47.0,24.8,30.0,10.2,0.77,0.05,0.82,1.83,1,81
2024-25,3,21,5,Karl Hein,GK,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,3,21,6,Jurriën Timber,DEF,Arsenal,1,5,1,2024-08-31T11:30:00Z,79,1,0,0,0,1,0,3,12.8,10.6,4.0,2.7,0.0,0.02,0.02,1.55,1,55
2024-25,3,21,7,Jorge Luiz Frello Filho,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,3,21,8,Jakub Kiwior,DEF,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,3,21,9,Gabriel Martinelli Silva,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,16,1,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.65,0,70
2024-25,3,25,10,Reiss Nelson,MID,Fulham,9,10,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,3,23,11,Eddie Nketiah,FWD,Crystal Palace,7,6,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2024-25,3,21,12,Ethan Nwaneri,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,3,21,13,Martin Ødegaard,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,73,2,0,0,0,1,0,9,10.0,16.8,25.0,5.2,0.18,0.08,0.26,1.18,1,84
2024-25,3,22,14,Aaron Ramsdale,GK,Southampton,17,4,0,2024-08-31T14:00:00Z,90,2,0,0,0,3,0,5,27.8,0.0,0.0,2.8,0.0,0.0,0.0,2.78,1,44
2024-25,3,21,15,David Raya Martin,GK,Arsenal,1,5,1,2024-08-31T11:30:00Z,90,2,0,0,0,1,0,8,33.6,0.0,0.0,3.4,0.0,0.01,0.01,1.83,1,55
2024-25,3,21,16,Declan Rice,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,48,-2,0,0,0,1,0,-10,0.0,1.7,6.0,0.1,0.03,0.03,0.06,0.08,1,64
2024-25,3,21,17,Bukayo Saka,MID,Arsenal,1,5,1,2024-08-31T11:30:00Z,90,6,0,1,0,1,1,21,34.8,21.2,88.0,14.4,0.95,0.2,1.15,1.83,1,101
2024-25,3,21,18,William Saliba,DEF,Arsenal,1,5,1,2024-08-31T11:30:00Z,90,2,0,0,0,1,0,10,22.0,1.3,0.0,2.3,0.0,0.01,0.01,1.83,1,60
