season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,26,251,1,Fábio Ferreira Vieira,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,26,251,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,26,251,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,2,0,0,0,1,0,9,9.8,5.0,13.0,2.8,0.14,0.09,0.23,1.07,1,63
2024-25,26,251,4,Kai Havertz,FWD,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2024-25,26,251,5,Karl Hein,GK,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,26,251,6,Jurriën Timber,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,2,0,0,0,1,0,12,15.0,17.8,8.0,4.1,0.0,0.04,0.04,1.07,1,56
2024-25,26,251,7,Jorge Luiz Frello Filho,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2024-25,26,251,8,Jakub Kiwior,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,26,251,9,Gabriel Martinelli Silva,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2024-25,26,255,10,Reiss Nelson,MID,Fulham,9,7,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,26,255,11,Eddie Nketiah,FWD,Crystal Palace,7,9,0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2024-25,26,251,12,Ethan Nwaneri,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,80,2,0,0,0,1,0,5,7.6,22.7,9.0,3.9,0.01,0.11,0.12,1.07,1,46
2024-25,26,251,13,Martin Ødegaard,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,2,0,0,0,1,0,12,11.8,51.9,11.0,7.5,0.08,0.22,0.3,1.07,1,82
2024-25,26,260,14,Aaron Ramsdale,GK,Southampton,17,5,1,2025-02-22T15:00:00Z,90,1,0,0,0,4,0,7,64.2,0.0,0.0,6.4,0.0,0.0,0.0,3.97,1,44
2024-25,26,251,15,David Raya Martin,GK,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,2,0,0,0,1,0,13,16.6,0.3,0.0,1.7,0.0,0.0,0.0,1.07,1,55
2024-25,26,251,16,Declan Rice,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,55,1,0,0,0,1,0,9,13.4,32.5,7.0,5.3,0.02,0.17,0.19,1.04,1,62
2024-25,26,251,17,Bukayo Saka,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102
2024-25,26,251,18,William Saliba,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,85,2,0,0,0,1,0,9,10.0,4.4,0.0,1.4,0.0,0.02,0.02,1.07,1,62
2024-25,26,255,19,Emile Smith Rowe,MID,Fulham,9,7,1,2025-02-22T15:00:00Z,57,1,0,0,0,1,0,3,0.0,3.6,6.0,0.8,0.01,0.01,0.02,0.24,1,52
2024-25,26,251,20,Thomas Partey,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,1,0,0,0,1,0,16,21.6,28.1,0.0,5.0,0.0,0.4,0.4,1.07,1,49
2024-25,26,251,21,Kieran Tierney,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2024-25,26,251,22,Tomiyasu Takehiro,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,26,251,23,Leandro Trossard,MID,Arsenal,1,19,1,2025-02-22T15:00:00Z,90,2,0,0,0,1,0,12,6.2,39.2,44.0,8.9,0.31,0.22,0.53,1.07,1,69
2024-25,26,251,24,Benjamin White,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,4,1,0,0,0,0,0,2,0.0,2.0,6.0,0.7,0.06,0.01,0.07,0.0,0,61
2024-25,26,251,25,Oleksandr Zinchenko,DEF,Arsenal,1,19,1,2025-02-22T15:00:00Z,34,1,0,0,0,0,0,5,3.0,5.0,12.0,2.0,0.1,0.03,0.13,0.03,0,48
2024-25,26,259,26,Álex Moreno Lopera,DEF,Nott'm Forest,16,15,0,2025-02-23T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2024-25,26,260,27,Cameron Archer,FWD,Southampton,17,5,1,2025-02-22T15:00:00Z,71,2,0,0,0,3,0,4,0.0,1.8,1.0,0.2,0.05,0.0,0.05,2.45,1,50
2024-25,26,252,28,Leon Bailey,MID,Aston Villa,2,6,1,2025-02-22T17:30:00Z,13,1,0,0,0,0,0,6,4.2,0.8,39.0,4.4,0.12,0.0,0.12,0.02,0,62
