season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,14,131,1,Fábio Ferreira Vieira,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,14,131,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2024-25,14,131,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2024-25,14,131,4,Kai Havertz,FWD,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,2,0,0,1,0,0,2,4.8,3.1,35.0,4.3,0.25,0.02,0.27,0.22,1,79
2024-25,14,131,5,Karl Hein,GK,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,131,6,Jurriën Timber,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,14,1,0,1,0,2,39,36.4,2.9,39.0,7.8,0.16,0.06,0.22,0.22,1,55
2024-25,14,131,7,Jorge Luiz Frello Filho,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,1,1,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0,47
2024-25,14,131,8,Jakub Kiwior,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,6,0,0,1,0,0,29,11.6,10.5,0.0,2.2,0.0,0.0,0.0,0.22,1,48
2024-25,14,131,9,Gabriel Martinelli Silva,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,70,3,0,0,1,0,0,1,1.2,1.6,27.0,3.0,0.17,0.0,0.17,0.14,1,68
2024-25,14,135,10,Reiss Nelson,MID,Fulham,9,5,1,2024-12-05T19:30:00Z,70,2,0,0,0,1,0,8,5.8,5.0,2.0,1.3,0.0,0.03,0.03,1.27,1,50
2024-25,14,136,11,Eddie Nketiah,FWD,Crystal Palace,7,10,0,2024-12-03T19:30:00Z,1,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2024-25,14,131,12,Ethan Nwaneri,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,131,13,Martin Ødegaard,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,89,3,0,0,1,0,0,21,12.4,38.1,13.0,6.4,0.12,0.32,0.44,0.22,1,83
2024-25,14,140,14,Aaron Ramsdale,GK,Southampton,17,6,1,2024-12-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,14,131,15,David Raya Martin,GK,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,6,0,0,1,0,0,25,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.22,1,55
2024-25,14,131,16,Declan Rice,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,7,0,1,1,0,1,33,31.8,47.1,7.0,8.6,0.08,0.41,0.49,0.22,1,62
2024-25,14,131,17,Bukayo Saka,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,3,0,0,1,0,0,12,15.6,38.9,29.0,8.4,0.13,0.16,0.29,0.22,1,104
2024-25,14,131,18,William Saliba,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,15,1,0,1,0,3,41,47.0,1.5,33.0,8.2,0.69,0.01,0.7,0.22,1,60
2024-25,14,135,19,Emile Smith Rowe,MID,Fulham,9,5,1,2024-12-05T19:30:00Z,70,2,0,0,0,1,0,13,12.6,3.3,2.0,1.8,0.0,0.01,0.01,1.27,1,57
2024-25,14,131,20,Thomas Partey,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,90,6,0,1,1,0,0,27,25.0,17.6,41.0,8.4,0.37,0.35,0.72,0.22,1,50
2024-25,14,131,21,Kieran Tierney,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2024-25,14,131,22,Tomiyasu Takehiro,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,14,131,23,Leandro Trossard,MID,Arsenal,1,14,1,2024-12-04T20:15:00Z,19,1,0,0,0,0,0,3,3.0,4.0,13.0,2.0,0.05,0.01,0.06,0.08,0,68
2024-25,14,131,24,Benjamin White,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61
2024-25,14,131,25,Oleksandr Zinchenko,DEF,Arsenal,1,14,1,2024-12-04T20:15:00Z,70,5,0,0,1,0,0,19,0.4,2.1,5.0,0.8,0.06,0.01,0.07,0.14,1,48
2024-25,14,138,26,Álex Moreno Lopera,DEF,Nott'm Forest,16,13,0,2024-12-04T19:30:00Z,90,1,0,0,0,3,0,4,16.2,5.2,5.0,2.6,0.03,0.01,0.04,2.41,1,44
2024-25,14,140,27,Cameron Archer,FWD,Southampton,17,6,1,2024-12-04T19:30:00Z,71,2,0,0,0,3,0,6,3.6,3.7,14.0,2.1,0.1,0.04,0.14,3.97,1,50
2024-25,14,132,28,Leon Bailey,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,64,2,0,0,0,1,0,8,5.4,4.1,25.0,3.5,0.09,0.28,0.37,0.76,1,62
2024-25,14,132,29,Ross Barkley,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,20,1,0,0,0,0,0,3,3.8,1.4,2.0,0.7,0.03,0.0,0.03,0.27,0,52
2024-25,14,132,30,Enzo Barrenechea,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,14,132,31,Emiliano Buendía Stati,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,3,1,0,0,0,0,0,3,0.0,0.6,0.0,0.0,0.0,0.01,0.01,0.08,0,52
2024-25,14,132,32,Matty Cash,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,7,1,0,0,1,0,27,57.0,1.8,17.0,7.6,0.02,0.0,0.02,1.03,1,44
2024-25,14,132,33,Leander Dendoncker,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,132,34,Moussa Diaby,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2024-25,14,132,35,Diego Carlos Santos Silva,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,132,36,Lucas Digne,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,2,0,0,0,1,0,29,31.6,58.2,27.0,11.7,0.02,0.26,0.28,1.03,1,47
2024-25,14,132,37,Lewis Dobbin,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,14,132,38,Jhon Durán,FWD,Aston Villa,2,4,1,2024-12-04T20:15:00Z,25,0,0,0,0,0,0,2,10.0,21.7,43.0,7.5,0.53,0.02,0.55,0.27,0,58
2024-25,14,132,39,Joe Gauci,GK,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,40,Kortney Hause,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,41,Samuel Iling-Junior,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,14,132,42,Boubacar Kamara,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,69,2,0,0,0,1,0,13,7.0,3.6,0.0,1.1,0.0,0.02,0.02,0.76,1,50
2024-25,14,132,43,Kaine Kesler-Hayden,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,44,Ezri Konsa Ngoyo,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,2,0,0,0,1,0,11,10.0,0.9,0.0,1.1,0.0,0.01,0.01,1.03,1,44
2024-25,14,132,45,Ian Maatsen,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,2,1,0,0,0,0,0,3,2.2,0.3,2.0,0.5,0.0,0.01,0.01,0.08,0,46
2024-25,14,132,46,Filip Marschall,GK,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,47,Emiliano Martínez Romero,GK,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,2,0,0,0,1,0,4,5.4,0.0,0.0,0.5,0.0,0.01,0.01,1.03,1,50
2024-25,14,132,48,John McGinn,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,87,2,0,0,0,1,0,3,0.0,11.5,13.0,2.4,0.11,0.08,0.19,0.96,1,52
2024-25,14,132,49,Tyrone Mings,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,2,0,0,0,1,0,13,20.6,0.7,12.0,3.3,0.16,0.01,0.17,1.03,1,44
2024-25,14,132,50,Kosta Nedeljković,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,51,Robin Olsen,GK,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,132,52,Pau Torres,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,14,132,53,Jacob Ramsey,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,14,132,54,Morgan Rogers,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,86,8,1,0,0,1,1,34,42.8,39.7,21.0,10.4,0.24,0.33,0.57,0.96,1,53
2024-25,14,132,55,Viljami Sinisalo,GK,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,56,Lino da Cruz Sousa,DEF,Aston Villa,2,4,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,132,57,Youri Tielemans,MID,Aston Villa,2,4,1,2024-12-04T20:15:00Z,90,2,0,0,0,1,0,23,23.8,43.6,1.0,6.8,0.02,0.36,0.38,1.03,1,55
2024-25,14,132,58,Ollie Watkins,FWD,Aston Villa,2,4,1,2024-12-04T20:15:00Z,64,12,1,1,0,1,3,50,60.6,25.5,91.0,17.7,1.23,0.03,1.26,0.76,1,90
2024-25,14,133,59,Max Aarons,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2024-25,14,133,60,Tyler Adams,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,90,2,0,0,1,0,0,7,26.8,20.9,24.0,7.2,0.61,0.04,0.65,0.58,1,49
2024-25,14,133,61,Jaidon Anthony,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,133,62,David Brooks,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,5,1,0,0,0,0,0,3,0.4,0.1,2.0,0.3,0.0,0.0,0.0,0.04,0,49
2024-25,14,133,63,Ryan Christie,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,76,3,0,0,1,0,0,7,17.8,21.3,3.0,4.2,0.07,0.08,0.15,0.53,1,49
2024-25,14,133,64,Lewis Cook,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,13,1,0,0,0,0,0,6,5.2,0.8,0.0,0.6,0.0,0.0,0.0,0.06,0,50
2024-25,14,133,65,Enes Ünal,FWD,Bournemouth,3,18,1,2024-12-05T20:15:00Z,5,1,0,0,0,0,0,4,6.0,0.5,38.0,4.5,0.28,0.02,0.3,0.04,0,54
2024-25,14,133,66,Romain Faivre,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,14,133,67,Hamed Traorè,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,133,68,James Hill,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,133,69,Daniel Jebbison,FWD,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,133,70,Milos Kerkez,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,90,8,0,0,1,0,2,32,20.4,28.9,2.0,5.1,0.0,0.09,0.09,0.58,1,45
2024-25,14,133,71,Justin Kluivert,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,63,3,0,0,1,0,0,6,8.8,0.8,17.0,2.7,0.16,0.0,0.16,0.47,1,54
2024-25,14,133,72,Chris Mepham,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,14,131,73,Norberto Murara Neto,GK,Arsenal,1,14,1,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2024-25,14,133,74,Dango Ouattara,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,26,1,0,0,0,0,0,2,0.0,21.5,25.0,4.5,0.71,0.12,0.83,0.11,0,50
2024-25,14,133,75,Alex Paulsen,GK,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,14,133,76,Philip Billing,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,5,1,0,0,0,0,0,8,7.6,20.8,2.0,3.0,0.0,0.33,0.33,0.04,0,48
2024-25,14,133,77,Alex Scott,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2024-25,14,133,78,Antoine Semenyo,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,84,3,0,0,1,0,0,7,9.8,36.4,6.0,5.2,0.11,0.1,0.21,0.55,1,57
2024-25,14,133,79,Marcos Senesi,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,14,133,80,Luis Sinisterra,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2024-25,14,133,81,Adam Smith,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,90,6,0,0,1,0,0,16,8.0,1.2,0.0,0.9,0.0,0.01,0.01,0.58,1,45
2024-25,14,133,82,Dominic Solanke-Mitchell,FWD,Spurs,18,3,0,2024-12-05T20:15:00Z,90,2,0,0,0,1,0,6,2.0,12.3,19.0,3.3,0.18,0.04,0.22,3.31,1,76
2024-25,14,133,83,Marcus Tavernier,MID,Bournemouth,3,18,1,2024-12-05T20:15:00Z,84,6,0,1,1,0,0,18,27.2,41.1,26.0,9.4,0.46,0.28,0.74,0.55,1,55
2024-25,14,133,84,Mark Travers,GK,Bournemouth,3,18,1,2024-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,14,133,85,Illia Zabarnyi,DEF,Bournemouth,3,18,1,2024-12-05T20:15:00Z,90,6,0,0,1,0,0,21,6.0,0.7,0.0,0.7,0.0,0.0,0.0,0.58,1,44
2024-25,14,132,86,Kristoffer Ajer,DEF,Brentford,4,2,0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2024-25,14,132,87,Ethan Brierley,MID,Brentford,4,2,0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,14,132,88,Nathan Collins,DEF,Brentford,4,2,0,2024-12-04T20:15:00Z,90,0,0,0,0,3,0,0,16.8,1.3,8.0,2.6,0.0,0.02,0.02,2.43,1,45
2024-25,14,132,89,Mikkel Damsgaard,MID,Brentford,4,2,0,2024-12-04T20:15:00Z,90,9,1,0,0,3,2,36,58.8,30.1,23.0,11.2,0.3,0.09,0.39,2.43,1,50
2024-25,14,132,90,Josh Dasilva,MID,Brentford,4,2,0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,14,132,91,Mark Flekken,GK,Brentford,4,2,0,2024-12-04T20:15:00Z,90,3,0,0,0,3,0,13,66.4,0.0,0.0,6.6,0.0,0.0,0.0,2.43,1,45
2024-25,14,132,92,Rico Henry,DEF,Brentford,4,2,0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2024-25,14,132,93,Aaron Hickey,DEF,Brentford,4,2,0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
