season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,1,2,1,Fábio Ferreira Vieira,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2024-25,1,2,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,20,1,2024-08-17T14:00:00Z,5,0,0,0,0,0,0,1,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.15,0,70
2024-25,1,2,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,6,0,0,1,0,0,22,13.8,1.4,8.0,2.3,0.12,0.02,0.14,0.47,1,60
2024-25,1,2,4,Kai Havertz,FWD,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,12,1,1,1,0,3,48,54.8,24.1,46.0,12.5,0.45,0.04,0.49,0.47,1,80
2024-25,1,2,5,Karl Hein,GK,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,1,2,6,Jurriën Timber,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,21,1,0,0,0,0,0,2,0.0,0.8,8.0,0.8,0.02,0.01,0.03,0.15,0,55
2024-25,1,2,7,Jorge Luiz Frello Filho,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,1,2,8,Jakub Kiwior,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,1,2,9,Gabriel Martinelli Silva,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,3,0,0,1,0,0,16,13.6,36.7,25.0,7.5,0.08,0.19,0.27,0.47,1,70
2024-25,1,2,10,Reiss Nelson,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,1,2,11,Eddie Nketiah,FWD,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2024-25,1,2,12,Ethan Nwaneri,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,1,2,13,Martin Ødegaard,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,3,0,0,1,0,0,16,15.0,24.0,15.0,5.4,0.02,0.06,0.08,0.47,1,85
2024-25,1,2,14,Aaron Ramsdale,GK,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,1,2,15,David Raya Martin,GK,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,8,0,0,1,0,1,28,28.0,0.0,0.0,2.8,0.0,0.0,0.0,0.47,1,55
2024-25,1,2,16,Declan Rice,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,84,3,0,0,1,0,0,9,6.6,13.4,8.0,2.8,0.09,0.05,0.14,0.32,1,65
2024-25,1,2,17,Bukayo Saka,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,79,12,1,1,1,0,2,42,64.2,61.7,78.0,20.4,0.35,0.37,0.72,0.32,1,100
2024-25,1,2,18,William Saliba,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,6,0,0,1,0,0,26,14.8,0.9,0.0,1.6,0.0,0.0,0.0,0.47,1,60
2024-25,1,1,19,Emile Smith Rowe,MID,Fulham,9,14,0,2024-08-16T19:00:00Z,63,3,0,0,1,0,0,11,4.0,3.8,0.0,0.8,0.0,0.0,0.0,1.5,1,55
2024-25,1,2,20,Thomas Partey,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,3,0,0,1,0,0,16,14.4,43.6,1.0,5.9,0.06,0.06,0.12,0.47,1,50
2024-25,1,2,21,Kieran Tierney,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,1,2,22,Tomiyasu Takehiro,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,1,2,23,Leandro Trossard,MID,Arsenal,1,20,1,2024-08-17T14:00:00Z,10,1,0,0,0,0,0,2,4.2,0.3,0.0,0.5,0.0,0.0,0.0,0.15,0,70
2024-25,1,2,24,Benjamin White,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,90,6,0,0,1,0,0,22,5.8,1.3,8.0,1.5,0.07,0.06,0.13,0.47,1,65
2024-25,1,2,25,Oleksandr Zinchenko,DEF,Arsenal,1,20,1,2024-08-17T14:00:00Z,68,6,0,0,1,0,0,22,7.2,4.9,6.0,1.8,0.0,0.04,0.04,0.32,1,50
2024-25,1,7,26,Álex Moreno Lopera,DEF,Aston Villa,2,19,0,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2024-25,1,5,27,Cameron Archer,FWD,Southampton,17,15,0,2024-08-17T14:00:00Z,19,1,0,0,0,0,0,4,1.0,0.1,22.0,2.3,0.19,0.0,0.19,0.0,0,50
2024-25,1,7,28,Leon Bailey,MID,Aston Villa,2,19,0,2024-08-17T16:30:00Z,73,1,0,0,0,1,0,1,0.0,30.5,13.0,4.2,0.21,0.21,0.42,1.39,1,65
2024-25,1,7,29,Ross Barkley,MID,Aston Villa,2,19,0,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2024-25,1,7,30,Enzo Barrenechea,MID,Aston Villa,2,19,0,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
