season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2024-25,25,245,1,Fábio Ferreira Vieira,MID,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2024-25,25,245,2,Gabriel Fernando de Jesus,FWD,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2024-25,25,245,3,Gabriel dos Santos Magalhães,DEF,Arsenal,1,11,0,2025-02-15T12:30:00Z,90,6,0,0,1,0,0,29,18.4,13.1,2.0,3.4,0.0,0.04,0.04,0.22,1,63
2024-25,25,245,4,Kai Havertz,FWD,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2024-25,25,245,5,Karl Hein,GK,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2024-25,25,245,6,Jurriën Timber,DEF,Arsenal,1,11,0,2025-02-15T12:30:00Z,90,6,0,0,1,0,0,25,18.0,7.6,0.0,2.6,0.0,0.03,0.03,0.22,1,56
2024-25,25,245,7,Jorge Luiz Frello Filho,MID,Arsenal,1,11,0,2025-02-15T12:30:00Z,15,0,0,0,0,0,0,-1,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.05,0,47
2024-25,25,245,8,Jakub Kiwior,DEF,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2024-25,25,245,9,Gabriel Martinelli Silva,MID,Arsenal,1,11,0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2024-25,25,244,10,Reiss Nelson,MID,Fulham,9,16,1,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2024-25,25,243,11,Eddie Nketiah,FWD,Crystal Palace,7,8,1,2025-02-15T17:30:00Z,4,1,0,0,0,0,0,3,0.0,0.5,9.0,1.0,0.08,0.0,0.08,0.0,0,59
2024-25,25,245,12,Ethan Nwaneri,MID,Arsenal,1,11,0,2025-02-15T12:30:00Z,90,9,0,1,1,0,3,45,43.4,36.5,51.0,13.1,0.18,0.57,0.75,0.22,1,45
2024-25,25,245,13,Martin Ødegaard,MID,Arsenal,1,11,0,2025-02-15T12:30:00Z,90,3,0,0,1,0,0,16,15.2,39.9,8.0,6.3,0.05,0.73,0.78,0.22,1,82
2024-25,25,248,14,Aaron Ramsdale,GK,Southampton,17,3,1,2025-02-15T15:00:00Z,90,2,0,0,0,3,0,7,36.8,0.0,0.0,3.7,0.0,0.0,0.0,1.2,1,44
