season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,16,1,David Raya Martín,GK,Arsenal,1,20,1,2025-12-13T20:00:00Z,90,2,0,0,0,1,0,8,13.6,0.1,0.0,1.4,0.0,0.0,0.0,0.38,1,60
2025-26,16,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2025-26,16,3,Karl Hein,GK,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,16,4,Tommy Setford,GK,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,16,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2025-26,16,6,William Saliba,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,90,2,0,0,0,1,0,14,16.4,5.1,4.0,2.6,0.0,0.02,0.02,0.38,1,60
2025-26,16,7,Riccardo Calafiori,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2025-26,16,8,Jurriën Timber,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,90,2,0,0,0,1,0,7,8.0,16.5,10.0,3.5,0.19,0.02,0.21,0.38,1,65
2025-26,16,9,Jakub Kiwior,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,16,10,Myles Lewis-Skelly,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,59,1,0,0,0,1,0,8,8.0,23.7,10.0,4.2,0.05,0.03,0.08,0.23,0,51
2025-26,16,11,Benjamin White,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,30,1,0,0,0,0,0,3,0.0,8.4,2.0,1.0,0.0,0.01,0.01,0.14,1,54
2025-26,16,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,18,1,2025-12-14T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,16,13,Brayden Clarke,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2025-26,16,14,Maldini Kacurri,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,16,15,Josh Nichols,DEF,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2025-26,16,16,Bukayo Saka,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,90,11,0,2,0,1,3,52,21.6,59.5,14.0,9.5,0.03,0.42,0.45,0.38,1,102
2025-26,16,17,Martin Ødegaard,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,33,1,0,0,0,1,0,2,0.0,15.9,9.0,2.5,0.12,0.02,0.14,0.09,0,78
2025-26,16,18,Noni Madueke,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2025-26,16,19,Gabriel Martinelli Silva,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,56,1,0,0,0,0,0,-1,0.0,2.4,24.0,2.0,0.34,0.03,0.37,0.28,1,68
2025-26,16,20,Leandro Trossard,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,33,1,0,0,0,1,0,9,9.6,38.2,6.0,5.4,0.03,0.21,0.24,0.09,0,69
2025-26,16,21,Declan Rice,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,90,2,0,0,0,1,0,12,9.2,26.4,16.0,5.2,0.14,0.13,0.27,0.38,1,71
2025-26,16,22,Mikel Merino Zazón,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,32,1,0,0,0,1,0,5,5.8,3.5,5.0,1.4,0.05,0.0,0.05,0.09,0,61
2025-26,16,23,Fábio Ferreira Vieira,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,16,24,Christian Nørgaard,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2025-26,16,25,Ethan Nwaneri,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,16,26,Martín Zubimendi Ibáñez,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,57,1,0,0,0,0,0,6,5.4,16.9,0.0,2.2,0.0,0.03,0.03,0.28,1,53
2025-26,16,27,Reiss Nelson,MID,Brentford,5,11,1,2025-12-14T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2025-26,16,28,Ismeal Kabia,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,16,29,Albert Sambi Lokonga,MID,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,16,30,Kai Havertz,FWD,Arsenal,1,20,1,2025-12-13T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73
2025-26,16,31,Gabriel Fernando de Jesus,FWD,Arsenal,1,20,1,2025-12-13T20:00:00Z,9,1,0,0,0,1,0,5,4.2,0.6,17.0,2.2,0.12,0.0,0.12,0.09,0,64
2025-26,16,32,Emiliano Martínez Romero,GK,Aston Villa,2,19,0,2025-12-14T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,16,33,Marco Bizot,GK,Aston Villa,2,19,0,2025-12-14T14:00:00Z,90,1,0,0,0,2,0,7,8.2,0.0,0.0,0.8,0.0,0.0,0.0,1.03,1,42
