season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,29,283,1,David Raya Martín,GK,Arsenal,1,6,0,2026-03-04T19:30:00Z,90,7,0,0,1,0,1,25,14.0,0.0,0.0,1.4,0.0,0.0,0.0,0.82,1,60
2025-26,29,283,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2025-26,29,283,3,Karl Hein,GK,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,29,283,4,Tommy Setford,GK,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,29,283,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,90,11,0,0,1,0,3,40,37.6,0.3,2.0,4.0,0.0,0.0,0.0,0.82,1,71
2025-26,29,283,6,William Saliba,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61
2025-26,29,283,7,Riccardo Calafiori,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,26,1,0,0,0,0,0,2,4.6,0.9,0.0,0.6,0.0,0.0,0.0,0.18,0,56
2025-26,29,283,8,Jurriën Timber,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,90,13,0,1,1,0,2,33,36.4,20.8,2.0,5.9,0.0,0.07,0.07,0.82,1,63
2025-26,29,283,9,Jakub Kiwior,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,29,283,10,Myles Lewis-Skelly,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,29,283,11,Benjamin White,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,29,287,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,13,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,29,283,13,Brayden Clarke,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2025-26,29,283,14,Maldini Kacurri,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,29,283,15,Josh Nichols,DEF,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
2025-26,29,283,16,Bukayo Saka,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,90,9,1,0,1,0,1,25,34.0,1.1,27.0,6.2,0.12,0.01,0.13,0.82,1,98
2025-26,29,283,17,Martin Ødegaard,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2025-26,29,283,18,Noni Madueke,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2025-26,29,283,19,Gabriel Martinelli Silva,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,59,1,0,0,0,0,0,0,0.0,0.3,4.0,0.2,0.07,0.0,0.07,0.55,1,68
2025-26,29,283,20,Leandro Trossard,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,30,1,0,0,0,0,0,-1,5.6,14.8,8.0,2.8,0.14,0.07,0.21,0.27,0,67
2025-26,29,283,21,Declan Rice,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,90,3,0,0,1,0,0,19,25.8,27.0,0.0,5.3,0.0,0.07,0.07,0.82,1,75
2025-26,29,283,22,Mikel Merino Zazón,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,29,283,23,Fábio Ferreira Vieira,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,29,283,24,Christian Nørgaard,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,10,1,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,29,283,25,Ethan Nwaneri,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2025-26,29,283,26,Martín Zubimendi Ibáñez,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,79,3,0,0,1,0,0,7,10.0,0.7,4.0,1.5,0.03,0.0,0.03,0.82,1,52
2025-26,29,282,27,Reiss Nelson,MID,Brentford,5,4,0,2026-03-03T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2025-26,29,283,28,Ismeal Kabia,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,29,283,29,Albert Sambi Lokonga,MID,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,29,283,30,Kai Havertz,FWD,Arsenal,1,6,0,2026-03-04T19:30:00Z,31,1,0,0,0,0,0,6,3.4,0.7,23.0,2.7,0.1,0.0,0.1,0.27,0,73
2025-26,29,283,31,Gabriel Fernando de Jesus,FWD,Arsenal,1,6,0,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64
2025-26,29,281,32,Emiliano Martínez Romero,GK,Aston Villa,2,7,1,2026-03-04T19:30:00Z,90,1,0,0,0,4,0,13,37.2,10.0,0.0,4.7,0.0,0.01,0.01,3.6,1,51
2025-26,29,281,33,Marco Bizot,GK,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2025-26,29,281,34,Joe Gauci,GK,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,29,281,35,Filip Marschall,GK,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,29,281,36,Matty Cash,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,45,-1,0,0,0,2,0,-12,1.8,0.5,0.0,0.2,0.0,0.0,0.0,2.17,1,48
2025-26,29,281,37,Lucas Digne,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,29,281,38,Ezri Konsa Ngoyo,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,90,0,0,0,0,4,0,-3,17.0,0.8,0.0,1.8,0.0,0.0,0.0,3.6,1,44
2025-26,29,281,39,Ian Maatsen,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,90,0,0,0,0,4,0,1,17.0,12.7,2.0,3.2,0.0,0.02,0.02,3.6,1,42
2025-26,29,281,40,Tyrone Mings,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,90,0,0,0,0,4,0,0,14.8,1.9,0.0,1.7,0.0,0.02,0.02,3.6,1,43
2025-26,29,281,41,Pau Torres,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2025-26,29,281,42,Andrés García,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,29,281,43,Álex Moreno Lopera,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,29,281,44,Lamare Bogarde,DEF,Aston Villa,2,7,1,2026-03-04T19:30:00Z,45,0,0,0,0,2,0,-5,3.0,1.1,0.0,0.4,0.0,0.0,0.0,1.43,0,40
