season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,1,9,1,David Raya Martín,GK,Arsenal,1,14,0,2025-08-17T15:30:00Z,90,10,0,0,1,0,3,38,49.2,0.0,0.0,4.9,0.0,0.0,0.0,1.52,1,55
2025-26,1,9,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,1,9,3,Karl Hein,GK,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,1,9,4,Tommy Setford,GK,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,1,9,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,90,6,0,0,1,0,0,23,22.8,0.3,4.0,2.7,0.0,0.0,0.0,1.52,1,60
2025-26,1,9,6,William Saliba,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,90,9,0,0,1,0,1,25,31.4,0.1,0.0,3.2,0.0,0.0,0.0,1.52,1,60
2025-26,1,9,7,Riccardo Calafiori,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,71,13,1,0,1,0,2,33,36.2,2.1,35.0,7.3,0.91,0.01,0.92,0.87,1,55
2025-26,1,9,8,Jurriën Timber,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,19,0,0,0,0,0,0,-3,3.0,0.3,0.0,0.3,0.0,0.0,0.0,0.66,0,55
2025-26,1,9,9,Jakub Kiwior,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2025-26,1,9,10,Myles Lewis-Skelly,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,18,0,0,0,0,0,0,-1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0,55
2025-26,1,9,11,Benjamin White,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,70,6,0,0,1,0,0,23,15.4,11.3,1.0,2.8,0.01,0.01,0.02,0.87,1,55
2025-26,1,9,12,Oleksandr Zinchenko,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2025-26,1,9,13,Brayden Clarke,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,1,9,14,Maldini Kacurri,DEF,Arsenal,1,14,0,2025-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
