season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,13,123,1,David Raya Martín,GK,Arsenal,1,7,0,2025-11-30T16:30:00Z,90,3,0,0,0,1,0,12,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.79,1,59
2025-26,13,123,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2025-26,13,123,3,Karl Hein,GK,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,13,123,4,Tommy Setford,GK,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,13,123,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64
2025-26,13,123,6,William Saliba,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2025-26,13,123,7,Riccardo Calafiori,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,45,0,0,0,0,0,0,5,15.0,1.2,0.0,1.6,0.0,0.01,0.01,0.31,1,58
2025-26,13,123,8,Jurriën Timber,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,90,2,0,0,0,1,0,8,10.2,3.1,6.0,1.9,0.3,0.03,0.33,0.79,1,63
2025-26,13,123,9,Jakub Kiwior,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,13,123,10,Myles Lewis-Skelly,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,45,0,0,0,0,1,0,-1,0.4,2.2,0.0,0.3,0.0,0.02,0.02,0.48,0,51
2025-26,13,123,11,Benjamin White,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2025-26,13,127,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,6,1,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,13,123,13,Brayden Clarke,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2025-26,13,123,14,Maldini Kacurri,DEF,Arsenal,1,7,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
