season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,8,74,1,David Raya Martín,GK,Arsenal,1,10,0,2025-10-18T16:30:00Z,90,6,0,0,1,0,0,21,4.6,0.0,0.0,0.5,0.0,0.0,0.0,0.44,1,57
2025-26,8,74,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2025-26,8,74,3,Karl Hein,GK,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,8,74,4,Tommy Setford,GK,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,8,74,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,90,12,0,1,1,0,3,33,33.4,11.6,15.0,6.0,0.24,0.02,0.26,0.44,1,63
2025-26,8,74,6,William Saliba,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,90,6,0,0,1,0,0,26,17.4,2.8,2.0,2.2,0.0,0.05,0.05,0.44,1,60
2025-26,8,74,7,Riccardo Calafiori,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,90,6,0,0,1,0,0,26,12.6,8.0,9.0,3.0,0.04,0.02,0.06,0.44,1,57
2025-26,8,74,8,Jurriën Timber,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,90,6,0,0,1,0,0,27,16.8,31.8,6.0,5.5,0.0,0.15,0.15,0.44,1,59
2025-26,8,74,9,Jakub Kiwior,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,8,74,10,Myles Lewis-Skelly,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2025-26,8,74,11,Benjamin White,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,8,77,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,7,1,2025-10-18T11:30:00Z,73,1,0,0,0,2,0,14,18.2,15.1,0.0,3.3,0.0,0.13,0.13,1.41,1,49
2025-26,8,74,13,Brayden Clarke,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,8,74,14,Maldini Kacurri,DEF,Arsenal,1,10,0,2025-10-18T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
