season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,35,341,1,David Raya Martín,GK,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,6,0,0,1,0,0,22,11.8,0.1,0.0,1.2,0.0,0.0,0.0,0.37,1,60
2025-26,35,341,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,35,341,3,Karl Hein,GK,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,35,341,4,Tommy Setford,GK,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,35,341,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,6,0,0,1,0,0,27,23.6,2.1,52.0,7.8,0.64,0.02,0.66,0.37,1,72
2025-26,35,341,6,William Saliba,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,6,0,0,1,0,0,27,22.2,24.4,6.0,5.3,0.0,0.31,0.31,0.37,1,61
2025-26,35,341,7,Riccardo Calafiori,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,6,0,0,1,0,0,20,25.2,12.6,39.0,7.7,0.23,0.02,0.25,0.37,1,56
2025-26,35,341,8,Jurriën Timber,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61
2025-26,35,341,9,Jakub Kiwior,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,35,341,10,Myles Lewis-Skelly,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,6,0,0,1,0,0,28,11.6,15.5,2.0,2.9,0.0,0.07,0.07,0.37,1,50
2025-26,35,341,11,Benjamin White,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,82,6,0,0,1,0,0,27,12.0,14.8,6.0,3.3,0.0,0.14,0.14,0.37,1,51
2025-26,35,345,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,7,0,2026-05-04T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,35,341,13,Brayden Clarke,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
2025-26,35,341,14,Maldini Kacurri,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,35,341,15,Josh Nichols,DEF,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
2025-26,35,341,16,Bukayo Saka,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,45,11,1,1,0,0,2,46,55.2,49.3,25.0,13.0,0.3,0.86,1.16,0.03,1,98
2025-26,35,341,17,Martin Ødegaard,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2025-26,35,341,18,Noni Madueke,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,45,1,0,0,0,0,0,4,0.6,15.5,2.0,1.8,0.0,0.24,0.24,0.34,0,68
2025-26,35,341,19,Gabriel Martinelli Silva,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68
2025-26,35,341,20,Leandro Trossard,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,90,7,0,1,1,0,1,41,31.0,36.3,35.0,10.2,0.11,0.64,0.75,0.37,1,65
2025-26,35,341,21,Declan Rice,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,63,5,0,0,1,0,0,14,13.0,6.9,2.0,2.2,0.0,0.05,0.05,0.2,1,72
2025-26,35,341,22,Mikel Merino Zazón,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,35,341,23,Fábio Ferreira Vieira,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,35,341,24,Christian Nørgaard,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,35,341,25,Ethan Nwaneri,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2025-26,35,341,26,Martín Zubimendi Ibáñez,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,26,1,0,0,0,0,0,5,4.6,10.3,0.0,1.5,0.0,0.0,0.0,0.17,0,50
2025-26,35,344,27,Reiss Nelson,MID,Brentford,5,19,1,2026-05-02T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2025-26,35,341,28,Ismeal Kabia,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,35,341,29,Albert Sambi Lokonga,MID,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,35,341,30,Kai Havertz,FWD,Arsenal,1,10,1,2026-05-02T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73
2025-26,35,341,31,Gabriel Fernando de Jesus,FWD,Arsenal,1,10,1,2026-05-02T16:30:00Z,26,1,0,0,0,0,0,0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.17,0,64
2025-26,35,342,32,Emiliano Martínez Romero,GK,Aston Villa,2,18,1,2026-05-03T18:00:00Z,90,2,0,0,0,2,0,10,23.4,0.0,0.0,2.3,0.0,0.0,0.0,0.99,1,51
2025-26,35,342,33,Marco Bizot,GK,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2025-26,35,342,34,Joe Gauci,GK,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,35,342,35,Filip Marschall,GK,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,35,342,36,Matty Cash,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,90,5,0,1,0,2,1,25,41.4,16.2,0.0,5.8,0.0,0.07,0.07,0.99,1,47
2025-26,35,342,37,Lucas Digne,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,35,342,38,Ezri Konsa Ngoyo,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2025-26,35,342,39,Ian Maatsen,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,90,1,0,0,0,2,0,-6,6.0,10.9,4.0,2.1,0.0,0.0,0.0,0.99,1,42
2025-26,35,342,40,Tyrone Mings,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,90,1,0,0,0,2,0,3,4.2,1.8,7.0,1.3,0.22,0.01,0.23,0.99,1,43
2025-26,35,342,41,Pau Torres,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2025-26,35,342,42,Andrés García,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,35,342,43,Álex Moreno Lopera,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,35,342,44,Lamare Bogarde,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,90,1,0,0,0,2,0,4,9.6,1.3,0.0,1.1,0.0,0.0,0.0,0.99,1,40
2025-26,35,342,45,Lino da Cruz Sousa,DEF,Aston Villa,2,18,1,2026-05-03T18:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
