season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,2,1,David Raya Martín,GK,Arsenal,1,11,1,2025-08-23T16:30:00Z,90,6,0,0,1,0,0,28,13.4,0.0,0.0,1.3,0.0,0.0,0.0,0.17,1,55
2025-26,2,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,2,3,Karl Hein,GK,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,2,4,Tommy Setford,GK,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,2,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,90,6,0,0,1,0,0,26,13.4,3.3,6.0,2.3,0.04,0.01,0.05,0.17,1,60
2025-26,2,6,William Saliba,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,90,6,0,0,1,0,0,27,18.4,2.1,2.0,2.3,0.0,0.01,0.01,0.17,1,60
2025-26,2,7,Riccardo Calafiori,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,63,13,0,2,1,0,1,38,38.0,21.4,22.0,8.1,0.39,0.01,0.4,0.17,1,55
2025-26,2,8,Jurriën Timber,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,63,24,2,1,1,0,3,68,95.0,28.5,75.0,19.9,0.81,0.05,0.86,0.17,1,55
2025-26,2,9,Jakub Kiwior,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2025-26,2,10,Myles Lewis-Skelly,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,26,1,0,0,0,0,0,7,4.2,3.7,0.0,0.8,0.0,0.0,0.0,0.0,0,55
2025-26,2,11,Benjamin White,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2025-26,2,12,Oleksandr Zinchenko,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2025-26,2,13,Brayden Clarke,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,2,14,Maldini Kacurri,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,2,15,Josh Nichols,DEF,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,2,16,Bukayo Saka,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,52,6,1,0,0,0,0,27,40.4,30.4,21.0,9.2,0.11,0.03,0.14,0.17,1,100
2025-26,2,17,Martin Ødegaard,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,37,1,0,0,0,0,0,5,1.6,4.4,3.0,0.9,0.05,0.05,0.1,0.17,1,80
2025-26,2,18,Noni Madueke,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,63,3,0,0,1,0,0,10,5.6,26.9,10.0,4.3,0.0,0.09,0.09,0.17,1,70
2025-26,2,19,Gabriel Martinelli Silva,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70
2025-26,2,20,Leandro Trossard,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,37,1,0,0,0,0,0,4,5.4,21.5,4.0,3.1,0.07,0.03,0.1,0.0,0,70
2025-26,2,21,Declan Rice,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,90,6,0,1,1,0,0,26,25.2,50.0,2.0,7.7,0.0,0.54,0.54,0.17,1,65
2025-26,2,22,Mikel Merino Zazón,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2025-26,2,23,Fábio Ferreira Vieira,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2025-26,2,24,Christian Nørgaard,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2025-26,2,25,Ethan Nwaneri,MID,Arsenal,1,11,1,2025-08-23T16:30:00Z,52,1,0,0,0,0,0,3,5.6,1.8,5.0,1.2,0.02,0.01,0.03,0.0,0,55
