season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,11,108,1,David Raya Martín,GK,Arsenal,1,17,0,2025-11-08T17:30:00Z,90,1,0,0,0,2,0,-2,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.44,1,59
2025-26,11,108,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,17,0,2025-11-08T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42
2025-26,11,108,3,Karl Hein,GK,Arsenal,1,17,0,2025-11-08T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,11,108,4,Tommy Setford,GK,Arsenal,1,17,0,2025-11-08T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,11,108,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,90,1,0,0,0,2,0,6,21.4,15.4,4.0,4.1,0.0,0.03,0.03,0.44,1,66
2025-26,11,108,6,William Saliba,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,90,1,0,0,0,2,0,4,17.2,4.5,6.0,2.8,0.16,0.03,0.19,0.44,1,60
2025-26,11,108,7,Riccardo Calafiori,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,90,1,0,0,0,2,0,-1,11.4,7.8,35.0,5.4,0.23,0.05,0.28,0.44,1,58
2025-26,11,108,8,Jurriën Timber,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,90,1,0,0,0,2,0,7,13.0,6.3,8.0,2.7,0.0,0.03,0.03,0.44,1,61
2025-26,11,108,9,Jakub Kiwior,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,11,108,10,Myles Lewis-Skelly,DEF,Arsenal,1,17,0,2025-11-08T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
