season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2025-26,34,1,David Raya Martín,GK,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,10,0,0,1,0,3,31,23.2,0.0,0.0,2.3,0.0,0.0,0.0,1.0,1,60
2025-26,34,2,Kepa Arrizabalaga Revuelta,GK,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,34,3,Karl Hein,GK,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2025-26,34,4,Tommy Setford,GK,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,34,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,8,0,0,1,0,2,29,27.2,14.5,2.0,4.4,0.0,0.01,0.01,1.0,1,71
2025-26,34,6,William Saliba,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,7,0,0,1,0,1,28,14.6,1.9,0.0,1.7,0.0,0.01,0.01,1.0,1,61
2025-26,34,7,Riccardo Calafiori,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
2025-26,34,8,Jurriën Timber,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61
2025-26,34,9,Jakub Kiwior,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,34,10,Myles Lewis-Skelly,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,9,1,0,0,0,0,0,3,5.4,0.6,0.0,0.6,0.0,0.01,0.01,0.06,0,50
2025-26,34,11,Benjamin White,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,6,0,0,1,0,0,23,9.4,7.4,0.0,1.7,0.0,0.03,0.03,1.0,1,51
2025-26,34,12,Oleksandr Zinchenko,DEF,Nott'm Forest,16,17,0,2026-04-24T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2025-26,34,13,Brayden Clarke,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
2025-26,34,14,Maldini Kacurri,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2025-26,34,15,Josh Nichols,DEF,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
2025-26,34,16,Bukayo Saka,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,9,1,0,0,0,0,0,2,2.2,10.4,9.0,2.2,0.04,0.01,0.05,0.06,0,98
2025-26,34,17,Martin Ødegaard,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,3,0,0,1,0,0,19,19.2,43.6,13.0,7.6,0.03,0.2,0.23,1.0,1,78
2025-26,34,18,Noni Madueke,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,80,3,0,0,1,0,0,5,4.8,14.3,21.0,4.0,0.03,0.17,0.2,0.94,1,68
2025-26,34,19,Gabriel Martinelli Silva,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,37,0,0,0,0,0,0,1,5.0,12.3,22.0,3.9,0.12,0.01,0.13,0.64,0,68
2025-26,34,20,Leandro Trossard,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2025-26,34,21,Declan Rice,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,90,2,0,0,1,0,0,5,4.2,4.8,4.0,1.3,0.0,0.02,0.02,1.0,1,72
2025-26,34,22,Mikel Merino Zazón,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,34,23,Fábio Ferreira Vieira,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2025-26,34,24,Christian Nørgaard,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2025-26,34,25,Ethan Nwaneri,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2025-26,34,26,Martín Zubimendi Ibáñez,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,80,5,0,0,1,0,0,19,16.6,13.4,9.0,3.9,0.07,0.02,0.09,0.94,1,50
2025-26,34,27,Reiss Nelson,MID,Brentford,5,14,0,2026-04-27T19:00:00Z,17,4,0,1,0,0,0,13,20.4,14.3,4.0,3.9,0.0,0.02,0.02,0.02,0,48
2025-26,34,28,Ismeal Kabia,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,34,29,Albert Sambi Lokonga,MID,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2025-26,34,30,Kai Havertz,FWD,Arsenal,1,15,1,2026-04-25T16:30:00Z,33,4,0,1,0,0,0,13,18.2,11.0,4.0,3.3,0.0,0.03,0.03,0.33,1,73
2025-26,34,31,Gabriel Fernando de Jesus,FWD,Arsenal,1,15,1,2026-04-25T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64
2025-26,34,32,Emiliano Martínez Romero,GK,Aston Villa,2,10,0,2026-04-25T11:30:00Z,90,3,0,0,0,1,0,24,38.4,0.0,0.0,3.8,0.0,0.0,0.0,1.18,1,51
