season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2026-27,5,1,Raya,GK,ARS,1,5,0,2026-09-19T14:00:00Z,90,1,0,0,0,3,0,6,20.6,0.0,0.0,2.1,0.0,0.0,0.0,1.31,1,60
2026-27,5,2,Arrizabalaga,GK,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2026-27,5,3,Meslier,GK,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2026-27,5,4,Gabriel,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,90,1,0,0,0,3,0,6,25.8,13.1,0.0,3.9,0.0,0.14,0.14,1.31,1,80
2026-27,5,5,J.Timber,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,59,0,0,0,0,3,0,-6,4.2,2.3,0.0,0.7,0.0,0.02,0.02,0.61,1,65
2026-27,5,6,Saliba,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2026-27,5,7,Lewis-Skelly,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2026-27,5,8,Calafiori,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,90,1,0,0,0,3,0,-3,11.2,23.7,20.0,5.5,0.07,0.03,0.1,1.31,1,58
2026-27,5,9,Hincapie,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2026-27,5,10,White,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2026-27,5,11,Mosquera,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2026-27,5,12,Saka,MID,ARS,1,5,0,2026-09-19T14:00:00Z,80,2,0,0,0,3,0,14,15.8,46.8,36.0,9.9,0.34,0.55,0.89,1.0,1,95
2026-27,5,13,Rice,MID,ARS,1,5,0,2026-09-19T14:00:00Z,90,1,0,0,0,3,0,13,10.6,18.1,1.0,3.0,0.02,0.06,0.08,1.31,1,74
2026-27,5,14,Eze,MID,ARS,1,5,0,2026-09-19T14:00:00Z,17,1,0,0,0,0,0,5,1.2,2.1,4.0,0.7,0.0,0.02,0.02,0.54,0,63
2026-27,5,15,Ødegaard,MID,ARS,1,5,0,2026-09-19T14:00:00Z,72,2,0,0,0,3,0,10,0.0,6.2,5.0,1.1,0.07,0.02,0.09,0.77,1,68
2026-27,5,16,Madueke,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62
2026-27,5,17,Merino,MID,ARS,1,5,0,2026-09-19T14:00:00Z,30,1,0,0,0,0,0,4,3.4,0.8,2.0,0.6,0.0,0.13,0.13,0.7,0,58
2026-27,5,18,Martinelli,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63
2026-27,5,19,Zubimendi,MID,ARS,1,5,0,2026-09-19T14:00:00Z,30,1,0,0,0,0,0,2,0.0,0.8,18.0,1.9,0.13,0.0,0.13,0.7,0,53
2026-27,5,20,Dowman,MID,ARS,1,5,0,2026-09-19T14:00:00Z,9,1,0,0,0,0,0,4,2.0,14.8,0.0,1.7,0.0,0.08,0.08,0.31,0,53
2026-27,5,21,Nørgaard,MID,EVE,9,12,1,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2026-27,5,22,Nwaneri,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2026-27,5,23,Fábio Vieira,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2026-27,5,24,Nelson,MID,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2026-27,5,25,Gyökeres,FWD,ARS,1,5,0,2026-09-19T14:00:00Z,17,1,0,0,0,0,0,5,0.0,14.6,0.0,1.4,0.0,0.23,0.23,0.54,0,72
2026-27,5,26,Havertz,FWD,ARS,1,5,0,2026-09-19T14:00:00Z,90,2,0,0,0,3,0,5,5.2,5.3,28.0,3.9,0.78,0.02,0.8,1.31,1,76
2026-27,5,27,G.Jesus,FWD,ARS,1,5,0,2026-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2026-27,5,28,Martinez,GK,CHE,6,4,0,2026-09-18T19:00:00Z,90,2,0,0,0,3,0,7,26.0,10.0,0.0,3.6,0.0,0.0,0.0,2.65,1,50
2026-27,5,29,M.Bizot,GK,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2026-27,5,30,Digne,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2026-27,5,31,Konsa,DEF,ARS,1,5,0,2026-09-19T14:00:00Z,90,1,0,0,0,3,0,2,10.6,12.3,10.0,3.3,0.23,0.01,0.24,1.31,1,45
2026-27,5,32,Cash,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,45,-1,0,0,0,2,0,-7,4.0,3.1,0.0,0.7,0.0,0.0,0.0,0.92,0,44
2026-27,5,33,Mings,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,90,3,0,0,0,2,0,10,27.4,0.6,0.0,2.8,0.0,0.0,0.0,1.56,1,45
2026-27,5,34,Pau,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2026-27,5,35,Bogarde,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,5,36,Maatsen,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2026-27,5,37,Lindelöf,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,90,1,0,0,0,2,0,1,18.8,10.0,0.0,2.9,0.0,0.0,0.0,1.56,1,45
2026-27,5,38,A.García,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2026-27,5,39,Nedeljkovic,DEF,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2026-27,5,40,Rogers,MID,CHE,6,4,0,2026-09-18T19:00:00Z,90,2,0,0,0,3,0,17,10.0,20.6,30.0,6.1,0.33,0.07,0.4,2.65,1,77
2026-27,5,41,Buendía,MID,AVL,2,19,0,2026-09-19T11:30:00Z,90,12,1,0,0,2,3,50,61.0,36.3,35.0,13.2,0.14,0.07,0.21,1.56,1,59
2026-27,5,42,Guessand,MID,CRY,8,13,0,2026-09-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2026-27,5,43,Tielemans,MID,MUN,16,10,0,2026-09-20T15:30:00Z,90,4,0,0,0,1,0,22,18.2,22.3,6.0,4.7,0.09,0.2,0.29,1.62,1,58
2026-27,5,44,Bailey,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2026-27,5,45,McGinn,MID,AVL,2,19,0,2026-09-19T11:30:00Z,83,6,0,1,1,0,0,19,23.0,33.5,0.0,5.7,0.0,0.04,0.04,0.78,1,54
2026-27,5,46,Barkley,MID,AVL,2,19,0,2026-09-19T11:30:00Z,6,1,0,0,0,2,0,3,0.6,0.8,0.0,0.1,0.0,0.0,0.0,0.78,0,50
2026-27,5,47,Kamara,MID,AVL,2,19,0,2026-09-19T11:30:00Z,83,6,0,1,1,0,0,26,21.0,13.2,4.0,3.8,0.12,0.01,0.13,0.78,1,50
2026-27,5,48,Onana,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2026-27,5,49,Iling Jr,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,5,50,Burrowes,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2026-27,5,51,George Hemmings,MID,AVL,2,19,0,2026-09-19T11:30:00Z,18,1,0,0,0,2,0,2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.87,0,45
2026-27,5,52,Alysson,MID,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,5,53,Manzambi,MID,AVL,2,19,0,2026-09-19T11:30:00Z,71,13,1,1,1,0,2,45,63.2,25.8,60.0,14.9,0.44,0.16,0.6,0.68,1,59
2026-27,5,54,Gomes,MID,AVL,2,19,0,2026-09-19T11:30:00Z,90,4,0,0,0,2,0,13,22.6,13.8,0.0,3.6,0.0,0.02,0.02,1.56,1,55
2026-27,5,55,Watkins,FWD,AVL,2,19,0,2026-09-19T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2026-27,5,56,Abraham,FWD,AVL,2,19,0,2026-09-19T11:30:00Z,2,1,0,0,0,1,0,3,0.0,2.4,0.0,0.2,0.0,0.0,0.0,0.43,0,55
2026-27,5,57,Petrović,GK,BOU,3,14,1,2026-09-20T13:00:00Z,90,2,0,0,0,1,0,12,18.2,0.0,0.0,1.8,0.0,0.0,0.0,1.65,1,45
2026-27,5,58,Forster,GK,BOU,3,14,1,2026-09-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2026-27,5,59,Dennis,GK,BOU,3,14,1,2026-09-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2026-27,5,60,Hill,DEF,BOU,3,14,1,2026-09-20T13:00:00Z,90,4,0,0,0,1,0,15,43.6,5.1,0.0,4.9,0.0,0.02,0.02,1.65,1,55
2026-27,5,61,Truffert,DEF,BOU,3,14,1,2026-09-20T13:00:00Z,90,2,0,0,0,1,0,6,12.6,11.8,5.0,2.9,0.02,0.06,0.08,1.65,1,55
2026-27,5,62,Diakité,DEF,BOU,3,14,1,2026-09-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,5,63,Milosavljević,DEF,BOU,3,14,1,2026-09-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
