season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2026-27,3,1,Raya,GK,ARS,1,6,1,2026-09-06T15:30:00Z,90,3,0,0,0,1,0,15,28.8,0.0,0.0,2.9,0.0,0.01,0.01,0.39,1,60
2026-27,3,2,Arrizabalaga,GK,ARS,1,6,1,2026-09-06T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,3,3,Meslier,GK,ARS,1,6,1,2026-09-06T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2026-27,3,4,Gabriel,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,90,2,0,0,0,1,0,10,23.6,2.4,76.0,10.2,0.31,0.02,0.33,0.39,1,80
2026-27,3,5,J.Timber,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65
2026-27,3,6,Saliba,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2026-27,3,7,Lewis-Skelly,MID,ARS,1,6,1,2026-09-06T15:30:00Z,66,2,0,0,0,1,0,5,0.0,12.7,4.0,1.0,0.03,0.1,0.13,0.26,1,55
2026-27,3,8,Calafiori,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,66,2,0,0,0,1,0,0,4.4,3.2,26.0,3.4,0.39,0.03,0.42,0.26,1,57
2026-27,3,9,Hincapie,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,23,1,0,0,0,0,0,3,6.0,0.5,2.0,0.9,0.0,0.0,0.0,0.13,0,54
2026-27,3,10,White,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,90,2,0,0,0,1,0,11,15.8,5.1,10.0,3.1,0.0,0.03,0.03,0.39,1,55
2026-27,3,11,Mosquera,DEF,ARS,1,6,1,2026-09-06T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
