season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,24,1,Folarin Balogun,FWD,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,24,2,Cédric Alves Soares,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,13,1,0,0,0,0,0,3,0.4,0.7,0.0,0.1,0.0,0.0,0.0,0.13,0,39
2023-24,24,3,Mohamed Elneny,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,23,1,0,0,0,0,0,1,2.0,1.3,8.0,1.1,0.08,0.01,0.09,0.13,0,44
2023-24,24,4,Fábio Ferreira Vieira,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,24,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,90,12,1,0,1,0,0,38,62.8,0.2,66.0,12.9,0.63,0.01,0.64,0.21,1,50
2023-24,24,6,Kai Havertz,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,90,3,0,0,1,0,0,13,14.8,37.8,26.0,7.9,0.08,0.19,0.27,0.21,1,71
2023-24,24,7,Rob Holding,DEF,Crystal Palace,8,7,1,2024-02-12T20:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,24,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79
2023-24,24,9,Jorge Luiz Frello Filho,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,24,10,Jakub Kiwior,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,90,6,0,0,1,0,0,30,20.2,16.1,4.0,4.0,0.0,0.29,0.29,0.21,1,43
2023-24,24,11,Marcus Oliveira Alencar,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,24,12,Gabriel Martinelli Silva,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,76,3,0,0,1,0,0,7,2.0,34.8,19.0,5.6,0.13,0.24,0.36,0.08,1,77
2023-24,24,13,Eddie Nketiah,FWD,Arsenal,1,19,0,2024-02-11T14:00:00Z,23,1,0,0,0,0,0,-1,0.0,1.7,19.0,2.0,0.07,0.03,0.1,0.13,0,52
2023-24,24,14,Martin Ødegaard,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,90,10,0,2,1,0,1,45,59.0,88.1,8.0,15.5,0.05,0.52,0.57,0.21,1,84
2023-24,24,15,Thomas Partey,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,24,16,Nicolas Pépé,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,24,17,Aaron Ramsdale,GK,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,24,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,24,19,Bukayo Saka,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,66,15,2,0,1,0,2,50,77.8,46.8,78.0,20.3,1.72,0.47,2.19,0.08,1,90
2023-24,24,20,William Saliba,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,90,12,1,0,1,0,0,44,58.0,15.1,33.0,10.6,0.25,0.04,0.29,0.21,1,56
2023-24,24,21,Albert Sambi Lokonga,MID,Luton,12,17,1,2024-02-10T15:00:00Z,90,2,0,0,0,3,0,19,18.4,6.8,2.0,2.7,0.0,0.05,0.05,1.81,1,49
2023-24,24,22,Emile Smith Rowe,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,24,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,15,1,2024-02-10T17:30:00Z,90,1,0,0,0,3,0,13,10.4,14.6,7.0,3.2,0.08,0.08,0.16,0.48,1,40
2023-24,24,24,Kieran Tierney,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,24,25,Takehiro Tomiyasu,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,24,26,Leandro Trossard,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,66,8,1,0,1,0,0,17,38.8,8.8,56.0,10.4,0.62,0.09,0.71,0.08,1,65
2023-24,24,27,Auston Trusty,DEF,Sheffield Utd,17,12,0,2024-02-10T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,24,28,Matt Turner,GK,Nott'm Forest,16,15,1,2024-02-10T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,24,29,Benjamin White,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,76,9,0,1,1,0,0,37,24.6,14.4,2.0,4.1,0.0,0.05,0.05,0.08,1,56
2023-24,24,30,Granit Xhaka,MID,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,24,31,Oleksandr Zinchenko,DEF,Arsenal,1,19,0,2024-02-11T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
2023-24,24,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,86,1,0,0,0,2,0,16,21.8,33.3,14.0,6.9,0.03,0.03,0.06,1.75,1,51
2023-24,24,33,Cameron Archer,FWD,Sheffield Utd,17,12,0,2024-02-10T15:00:00Z,80,7,1,0,0,1,1,25,33.0,1.3,23.0,5.7,0.77,0.02,0.79,1.58,1,43
2023-24,24,34,Leon Bailey,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,72,5,0,1,0,1,0,19,4.8,32.8,17.0,5.5,0.07,0.47,0.54,1.46,1,56
2023-24,24,35,Emiliano Buendía Stati,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2023-24,24,36,Matty Cash,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,90,0,0,0,0,2,0,16,30.0,31.6,9.0,7.1,0.02,0.27,0.29,1.8,1,46
2023-24,24,37,Calum Chambers,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,24,38,Philippe Coutinho Correia,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58
2023-24,24,39,Keinan Davis,FWD,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,24,40,Leander Dendoncker,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,24,41,Diego Carlos Santos Silva,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,90,1,0,0,0,2,0,14,23.6,1.0,0.0,2.5,0.0,0.01,0.01,1.8,1,44
2023-24,24,42,Lucas Digne,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,3,1,0,0,0,0,0,2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.05,0,46
2023-24,24,43,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,90,10,1,0,0,2,3,33,46.6,16.1,57.0,12.0,0.73,0.07,0.8,1.8,1,55
2023-24,24,44,Jhon Durán,FWD,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,24,45,Kortney Hause,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,24,46,Tim Iroegbunam,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,24,47,Boubacar Kamara,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,64,2,0,0,0,1,0,19,13.8,4.5,0.0,1.8,0.0,0.04,0.04,1.4,1,50
2023-24,24,48,Ezri Konsa Ngoyo,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46
2023-24,24,49,Emiliano Martínez Romero,GK,Aston Villa,2,14,1,2024-02-11T16:30:00Z,90,2,0,0,0,2,0,21,27.4,0.0,0.0,2.7,0.0,0.0,0.0,1.8,1,52
2023-24,24,50,John McGinn,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,86,2,0,0,0,2,0,11,15.4,37.8,35.0,8.8,0.24,0.23,0.47,1.75,1,55
2023-24,24,51,Tyrone Mings,DEF,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2023-24,24,52,Marvelous Nakamba,MID,Luton,12,17,1,2024-02-10T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,24,53,Robin Olsen,GK,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,24,54,Jaden Philogene-Bidace,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,24,55,Jacob Ramsey,MID,Aston Villa,2,14,1,2024-02-11T16:30:00Z,90,2,0,0,0,2,0,6,1.0,6.1,28.0,3.5,0.3,0.06,0.36,1.8,1,59
