season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,11,107,1,Folarin Balogun,FWD,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,11,107,2,Cédric Alves Soares,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,11,107,3,Mohamed Elneny,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,11,107,4,Fábio Ferreira Vieira,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,11,1,0,0,0,0,0,2,0.4,1.2,0.0,0.2,0.0,0.01,0.01,0.0,0,54
2023-24,11,107,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,2,0,0,0,1,0,12,19.0,2.0,2.0,2.3,0.0,0.03,0.03,1.09,1,48
2023-24,11,107,6,Kai Havertz,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,1,0,0,0,1,0,5,5.2,3.3,23.0,3.2,0.08,0.06,0.14,1.09,1,71
2023-24,11,102,7,Rob Holding,DEF,Crystal Palace,8,6,0,2023-11-04T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,11,107,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2023-24,11,107,9,Jorge Luiz Frello Filho,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,78,2,0,0,0,1,0,13,5.8,15.8,3.0,2.5,0.05,0.05,0.1,1.09,1,53
2023-24,11,107,10,Jakub Kiwior,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,11,107,11,Marcus Oliveira Alencar,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,11,107,12,Gabriel Martinelli Silva,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,2,0,0,0,1,0,11,19.0,67.0,34.0,12.0,0.14,0.22,0.36,1.09,1,77
2023-24,11,107,13,Eddie Nketiah,FWD,Arsenal,1,15,0,2023-11-04T17:30:00Z,78,2,0,0,0,1,0,1,0.0,13.0,15.0,2.8,0.15,0.01,0.16,1.09,1,56
2023-24,11,107,14,Martin Ødegaard,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84
2023-24,11,107,15,Thomas Partey,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,11,107,16,Nicolas Pépé,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,11,107,17,Aaron Ramsdale,GK,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2023-24,11,107,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,11,107,19,Bukayo Saka,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,2,0,0,0,1,0,13,12.2,27.5,8.0,4.8,0.02,0.25,0.27,1.09,1,86
2023-24,11,107,20,William Saliba,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,2,0,0,0,1,0,11,12.4,2.1,2.0,1.7,0.02,0.01,0.03,1.09,1,52
2023-24,11,105,21,Albert Sambi Lokonga,MID,Luton,12,11,1,2023-11-05T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,11,107,22,Emile Smith Rowe,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,11,108,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,2,1,2023-11-05T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,11,107,24,Kieran Tierney,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,11,107,25,Takehiro Tomiyasu,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,90,2,0,0,0,1,0,12,8.0,4.9,4.0,1.7,0.01,0.01,0.02,1.09,1,45
2023-24,11,107,26,Leandro Trossard,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,11,1,0,0,0,0,0,3,2.2,8.5,4.0,1.5,0.03,0.04,0.07,0.0,0,65
2023-24,11,109,27,Auston Trusty,DEF,Sheffield Utd,17,20,1,2023-11-04T15:00:00Z,90,2,0,0,0,1,0,8,17.2,4.2,2.0,2.3,0.0,0.02,0.02,1.33,1,39
2023-24,11,108,28,Matt Turner,GK,Nott'm Forest,16,2,1,2023-11-05T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2023-24,11,107,29,Benjamin White,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,72,2,0,0,0,1,0,15,16.4,16.9,0.0,3.3,0.0,0.07,0.07,1.08,1,57
2023-24,11,107,30,Granit Xhaka,MID,Arsenal,1,15,0,2023-11-04T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,11,107,31,Oleksandr Zinchenko,DEF,Arsenal,1,15,0,2023-11-04T17:30:00Z,17,1,0,0,0,0,0,10,12.2,13.0,2.0,2.7,0.0,0.02,0.02,0.01,0,49
2023-24,11,108,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,16,0,2023-11-05T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
