season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,32,312,1,Folarin Balogun,FWD,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,32,312,2,Cédric Alves Soares,DEF,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,32,312,3,Mohamed Elneny,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,32,312,4,Fábio Ferreira Vieira,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,1,1,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0.0,0.01,0.01,0.15,0,54
2023-24,32,312,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,5,0,2024-04-06T16:30:00Z,90,6,0,0,1,0,0,18,16.4,1.3,55.0,7.3,0.69,0.01,0.7,0.53,1,53
2023-24,32,312,6,Kai Havertz,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,88,14,1,1,1,0,3,38,57.0,47.3,52.0,15.6,0.61,0.49,1.1,0.38,1,73
2023-24,32,313,7,Rob Holding,DEF,Crystal Palace,8,13,1,2024-04-06T11:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,32,312,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,5,0,2024-04-06T16:30:00Z,63,5,0,1,1,0,0,6,3.8,13.8,37.0,5.5,0.38,0.06,0.44,0.38,1,77
2023-24,32,312,9,Jorge Luiz Frello Filho,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,90,7,0,1,1,0,1,25,24.6,14.4,6.0,4.5,0.0,0.56,0.56,0.53,1,53
2023-24,32,312,10,Jakub Kiwior,DEF,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,32,312,11,Marcus Oliveira Alencar,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,32,312,12,Gabriel Martinelli Silva,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,26,1,0,0,0,0,0,9,9.2,10.5,4.0,2.4,0.0,0.24,0.24,0.15,0,76
2023-24,32,312,13,Eddie Nketiah,FWD,Arsenal,1,5,0,2024-04-06T16:30:00Z,1,1,0,0,0,0,0,2,0.0,0.0,4.0,0.4,0.1,0.0,0.1,0.15,0,51
2023-24,32,312,14,Martin Ødegaard,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,88,3,0,0,1,0,0,18,11.2,20.8,27.0,5.9,0.06,0.29,0.35,0.38,1,85
2023-24,32,312,15,Thomas Partey,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,32,312,16,Nicolas Pépé,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,32,312,17,Aaron Ramsdale,GK,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,32,312,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,5,0,2024-04-06T16:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,32,312,19,Bukayo Saka,MID,Arsenal,1,5,0,2024-04-06T16:30:00Z,63,10,1,0,1,0,2,29,44.2,38.5,42.0,12.5,0.99,0.23,1.21,0.38,1,89
