season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,33,321,1,Folarin Balogun,FWD,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,33,321,2,Cédric Alves Soares,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,33,321,3,Mohamed Elneny,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,33,321,4,Fábio Ferreira Vieira,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,33,321,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,90,0,0,0,0,2,0,10,16.6,2.1,0.0,1.9,0.0,0.01,0.01,1.13,1,54
2023-24,33,321,6,Kai Havertz,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,90,1,0,0,0,2,0,1,11.8,20.2,56.0,8.8,0.19,0.29,0.48,1.13,1,74
2023-24,33,326,7,Rob Holding,DEF,Crystal Palace,8,11,0,2024-04-14T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,33,321,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,2,1,2024-04-14T15:30:00Z,78,2,0,0,1,0,0,8,11.2,14.3,29.0,5.5,0.24,0.58,0.82,0.4,1,77
2023-24,33,321,9,Jorge Luiz Frello Filho,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,11,1,0,0,0,2,0,3,3.2,1.8,0.0,0.5,0.0,0.03,0.03,0.73,0,53
2023-24,33,321,10,Jakub Kiwior,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,33,321,11,Marcus Oliveira Alencar,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,33,321,12,Gabriel Martinelli Silva,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,23,1,0,0,0,2,0,4,5.0,10.5,0.0,1.6,0.0,0.01,0.01,0.73,0,76
2023-24,33,321,13,Eddie Nketiah,FWD,Arsenal,1,2,1,2024-04-14T15:30:00Z,3,1,0,0,0,0,0,0,0.0,0.3,8.0,0.6,0.0,0.0,0.0,0.0,0,50
2023-24,33,321,14,Martin Ødegaard,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,78,3,0,0,1,0,0,14,12.6,30.9,19.0,6.3,0.15,0.14,0.29,0.4,1,86
2023-24,33,321,15,Thomas Partey,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,33,321,16,Nicolas Pépé,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,33,321,17,Aaron Ramsdale,GK,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,33,321,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,33,321,19,Bukayo Saka,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,90,2,0,0,0,2,0,15,10.8,44.0,33.0,8.8,0.54,0.27,0.81,1.13,1,89
2023-24,33,321,20,William Saliba,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,90,1,0,0,0,2,0,13,17.6,1.2,0.0,1.9,0.0,0.01,0.01,1.13,1,59
2023-24,33,327,21,Albert Sambi Lokonga,MID,Luton,12,13,0,2024-04-13T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,33,321,22,Emile Smith Rowe,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,11,1,0,0,0,2,0,3,0.8,1.3,2.0,0.4,0.0,0.0,0.0,0.73,0,53
2023-24,33,329,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,20,1,2024-04-13T14:00:00Z,1,1,0,0,0,0,0,4,4.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,40
2023-24,33,321,24,Kieran Tierney,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,33,321,25,Takehiro Tomiyasu,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,23,0,0,0,0,2,0,3,6.0,5.6,8.0,2.0,0.0,0.04,0.04,0.73,0,45
2023-24,33,321,26,Leandro Trossard,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,66,3,0,0,1,0,0,3,14.2,24.8,43.0,8.2,0.53,0.07,0.6,0.4,1,65
2023-24,33,323,27,Auston Trusty,DEF,Sheffield Utd,17,4,0,2024-04-13T14:00:00Z,90,1,0,0,0,2,0,7,7.6,15.8,8.0,3.1,0.0,0.05,0.05,1.02,1,39
2023-24,33,329,28,Matt Turner,GK,Nott'm Forest,16,20,1,2024-04-13T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,33,321,29,Benjamin White,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,66,5,0,0,1,0,0,21,24.6,21.8,4.0,5.0,0.0,0.03,0.03,0.4,1,59
2023-24,33,321,30,Granit Xhaka,MID,Arsenal,1,2,1,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,33,321,31,Oleksandr Zinchenko,DEF,Arsenal,1,2,1,2024-04-14T15:30:00Z,86,1,0,0,0,2,0,17,12.0,16.6,4.0,3.3,0.07,0.03,0.1,1.13,1,50
2023-24,33,321,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,1,0,2024-04-14T15:30:00Z,10,1,0,0,0,0,0,3,3.2,0.5,0.0,0.4,0.0,0.0,0.0,0.03,0,50
2023-24,33,323,33,Cameron Archer,FWD,Sheffield Utd,17,4,0,2024-04-13T14:00:00Z,14,1,0,0,0,1,0,3,0.0,1.8,4.0,0.5,0.11,0.01,0.12,0.36,0,42
2023-24,33,321,34,Leon Bailey,MID,Aston Villa,2,1,0,2024-04-14T15:30:00Z,29,6,1,0,0,0,0,23,35.4,0.8,17.0,5.3,0.42,0.0,0.42,0.1,0,55
2023-24,33,321,35,Emiliano Buendía Stati,MID,Aston Villa,2,1,0,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2023-24,33,321,36,Matty Cash,DEF,Aston Villa,2,1,0,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,33,321,37,Calum Chambers,DEF,Aston Villa,2,1,0,2024-04-14T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
