season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,13,1,Folarin Balogun,FWD,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,13,2,Cédric Alves Soares,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,13,3,Mohamed Elneny,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,13,4,Fábio Ferreira Vieira,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,13,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,6,0,0,1,0,0,23,13.2,2.8,7.0,2.3,0.06,0.02,0.08,1.11,1,48
2023-24,13,6,Kai Havertz,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,11,6,1,0,0,0,0,22,36.8,1.2,35.0,7.3,0.32,0.0,0.32,0.0,0,71
2023-24,13,7,Rob Holding,DEF,Crystal Palace,8,12,0,2023-11-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,13,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,4,0,2023-11-25T17:30:00Z,65,2,0,0,1,0,0,0,4.6,2.1,47.0,5.4,0.51,0.01,0.52,0.61,1,78
2023-24,13,9,Jorge Luiz Frello Filho,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,1,1,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,53
2023-24,13,10,Jakub Kiwior,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,13,11,Marcus Oliveira Alencar,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,13,12,Gabriel Martinelli Silva,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,78,2,0,0,1,0,0,2,0.0,14.8,20.0,3.3,0.07,0.06,0.13,1.11,1,78
2023-24,13,13,Eddie Nketiah,FWD,Arsenal,1,4,0,2023-11-25T17:30:00Z,24,1,0,0,0,0,0,3,3.0,4.7,17.0,2.5,0.04,0.0,0.04,0.51,0,57
2023-24,13,14,Martin Ødegaard,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,3,0,0,1,0,0,10,5.4,23.4,12.0,4.1,0.09,0.14,0.23,1.11,1,83
2023-24,13,15,Thomas Partey,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,13,16,Nicolas Pépé,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,13,17,Aaron Ramsdale,GK,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,6,0,0,1,0,0,22,4.8,0.0,0.0,0.5,0.0,0.0,0.0,1.11,1,47
2023-24,13,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,13,19,Bukayo Saka,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,8,0,1,1,0,2,29,30.6,67.6,6.0,10.4,0.0,0.46,0.46,1.11,1,87
2023-24,13,20,William Saliba,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,6,0,0,1,0,0,22,7.6,2.3,1.0,1.1,0.01,0.03,0.04,1.11,1,54
2023-24,13,21,Albert Sambi Lokonga,MID,Luton,12,8,1,2023-11-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,13,22,Emile Smith Rowe,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,13,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,5,1,2023-11-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,13,24,Kieran Tierney,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,13,25,Takehiro Tomiyasu,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,7,0,0,1,0,1,25,13.0,6.0,7.0,2.6,0.1,0.03,0.13,1.11,1,45
2023-24,13,26,Leandro Trossard,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,3,0,0,1,0,0,0,1.2,15.8,9.0,2.6,0.27,0.24,0.51,1.11,1,65
2023-24,13,27,Auston Trusty,DEF,Sheffield Utd,17,3,1,2023-11-25T15:00:00Z,90,1,0,0,0,3,0,16,14.6,0.8,2.0,1.7,0.0,0.01,0.01,2.71,1,39
2023-24,13,28,Matt Turner,GK,Nott'm Forest,16,5,1,2023-11-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2023-24,13,29,Benjamin White,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,1,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2023-24,13,30,Granit Xhaka,MID,Arsenal,1,4,0,2023-11-25T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,13,31,Oleksandr Zinchenko,DEF,Arsenal,1,4,0,2023-11-25T17:30:00Z,90,9,0,0,1,0,3,32,24.6,33.5,6.0,6.4,0.02,0.27,0.29,1.11,1,50
2023-24,13,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,13,33,Cameron Archer,FWD,Sheffield Utd,17,3,1,2023-11-25T15:00:00Z,90,2,0,0,0,3,0,6,5.4,13.8,2.0,2.1,0.0,0.03,0.03,2.71,1,46
2023-24,13,34,Leon Bailey,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,45,1,0,0,0,0,0,3,8.2,12.5,16.0,3.7,0.24,0.02,0.26,1.14,0,55
2023-24,13,35,Emiliano Buendía Stati,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2023-24,13,36,Matty Cash,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,45,0,0,0,0,1,0,-1,0.0,0.3,4.0,0.3,0.09,0.0,0.09,1.18,1,51
2023-24,13,37,Calum Chambers,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,13,38,Philippe Coutinho Correia,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58
2023-24,13,39,Keinan Davis,FWD,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,13,40,Leander Dendoncker,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,13,41,Diego Carlos Santos Silva,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,2,0,0,0,1,0,14,14.8,0.3,4.0,1.9,0.11,0.0,0.11,2.32,1,44
2023-24,13,42,Lucas Digne,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,2,0,0,0,1,0,21,20.4,30.0,7.0,5.7,0.06,0.23,0.29,2.32,1,47
2023-24,13,43,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,7,0,1,0,1,2,29,28.4,32.3,0.0,6.1,0.0,0.12,0.12,2.32,1,56
2023-24,13,44,Jhon Durán,FWD,Aston Villa,2,18,0,2023-11-26T14:00:00Z,1,1,0,0,0,0,0,2,0.2,0.3,1.0,0.2,0.01,0.0,0.01,0.04,0,50
2023-24,13,45,Kortney Hause,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,13,46,Tim Iroegbunam,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,13,47,Boubacar Kamara,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,1,0,0,0,1,0,12,9.8,4.8,7.0,2.2,0.03,0.03,0.06,2.32,1,50
2023-24,13,48,Ezri Konsa Ngoyo,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,2,0,0,0,1,0,11,9.6,1.2,0.0,1.1,0.0,0.01,0.01,2.32,1,45
2023-24,13,49,Emiliano Martínez Romero,GK,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,4,0,0,0,1,0,21,48.4,0.0,0.0,4.8,0.0,0.0,0.0,2.32,1,49
2023-24,13,50,John McGinn,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,1,0,0,0,1,0,12,15.0,39.5,5.0,6.0,0.08,0.63,0.71,2.29,1,55
2023-24,13,51,Tyrone Mings,DEF,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2023-24,13,52,Marvelous Nakamba,MID,Luton,12,8,1,2023-11-25T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,13,53,Robin Olsen,GK,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,13,54,Jaden Philogene-Bidace,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,13,55,Jacob Ramsey,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,1,1,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0,59
2023-24,13,56,Morgan Sanson,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,13,57,Viljami Sinisalo,GK,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,13,58,Youri Tielemans,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,45,4,0,1,0,0,0,14,24.6,26.1,0.0,5.1,0.0,0.07,0.07,1.14,0,56
2023-24,13,59,Bertrand Traoré,MID,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,13,60,Ollie Watkins,FWD,Aston Villa,2,18,0,2023-11-26T14:00:00Z,90,5,1,0,0,1,0,21,30.4,13.3,35.0,7.9,0.67,0.08,0.75,2.29,1,85
2023-24,13,61,Wesley Moraes Ferreira da Silva,FWD,Aston Villa,2,18,0,2023-11-26T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
