season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,29,287,21,Albert Sambi Lokonga,MID,Luton,12,16,1,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,29,287,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,12,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,29,287,28,Matt Turner,GK,Nott'm Forest,16,12,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,29,289,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,62,2,0,0,0,1,0,12,6.8,2.8,10.0,2.0,0.03,0.03,0.06,1.25,1,52
2023-24,29,289,34,Leon Bailey,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,2,0,0,0,1,0,17,8.2,40.6,20.0,6.9,0.14,0.07,0.21,2.04,1,57
2023-24,29,289,35,Emiliano Buendía Stati,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
2023-24,29,289,36,Matty Cash,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,45,1,0,0,0,0,0,4,9.2,2.9,8.0,2.0,0.0,0.02,0.02,0.79,0,46
2023-24,29,289,37,Calum Chambers,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,29,289,38,Philippe Coutinho Correia,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58
2023-24,29,289,39,Keinan Davis,FWD,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,29,289,40,Leander Dendoncker,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,29,289,41,Diego Carlos Santos Silva,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,29,289,42,Lucas Digne,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,27,1,0,0,0,0,0,3,3.2,2.2,6.0,1.1,0.0,0.01,0.01,0.79,0,46
2023-24,29,289,43,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,1,0,0,0,1,0,16,11.6,27.0,4.0,4.3,0.03,0.19,0.22,2.04,1,57
2023-24,29,289,44,Jhon Durán,FWD,Aston Villa,2,19,0,2024-03-17T14:00:00Z,45,1,0,0,0,1,0,-1,0.0,1.4,0.0,0.1,0.0,0.0,0.0,1.25,1,50
2023-24,29,289,45,Kortney Hause,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,29,289,46,Tim Iroegbunam,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,29,289,47,Boubacar Kamara,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,29,289,48,Ezri Konsa Ngoyo,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,2,0,0,0,1,0,18,24.8,12.3,17.0,5.4,0.07,0.01,0.08,2.04,1,45
2023-24,29,289,49,Emiliano Martínez Romero,GK,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,5,0,0,0,1,2,21,27.2,0.0,0.0,2.7,0.0,0.0,0.0,2.04,1,53
2023-24,29,289,50,John McGinn,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,29,289,51,Tyrone Mings,DEF,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41
2023-24,29,287,52,Marvelous Nakamba,MID,Luton,12,16,1,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,29,289,53,Robin Olsen,GK,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,29,289,54,Jaden Philogene-Bidace,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,29,289,55,Jacob Ramsey,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2023-24,29,289,56,Morgan Sanson,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,29,289,57,Viljami Sinisalo,GK,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,29,289,58,Youri Tielemans,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,1,0,0,0,1,0,9,18.2,20.9,7.0,4.6,0.03,0.07,0.1,2.04,1,56
2023-24,29,289,59,Bertrand Traoré,MID,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,29,289,60,Ollie Watkins,FWD,Aston Villa,2,19,0,2024-03-17T14:00:00Z,90,2,0,0,0,1,0,6,3.8,13.8,26.0,4.4,0.05,0.03,0.08,2.04,1,90
2023-24,29,289,61,Wesley Moraes Ferreira da Silva,FWD,Aston Villa,2,19,0,2024-03-17T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,29,283,90,Kristoffer Ajer,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,90,7,1,0,0,2,1,22,52.0,4.8,21.0,7.8,0.04,0.03,0.07,2.66,1,44
2023-24,29,283,91,Ellery Balcombe,GK,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,29,283,92,Shandon Baptiste,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,10,3,0,1,0,0,0,14,21.4,29.0,2.0,5.2,0.0,0.08,0.08,0.03,0,43
2023-24,29,283,93,Mads Bech Sørensen,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,29,283,94,Mads Bidstrup,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,29,283,95,Sergi Canós Tenés,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,29,283,96,Nathan Collins,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,90,1,0,0,0,2,0,13,27.6,1.0,10.0,3.9,0.02,0.04,0.06,2.66,1,45
2023-24,29,283,97,Matthew Cox,GK,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,29,283,98,Mikkel Damsgaard,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,29,283,99,Josh Dasilva,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
2023-24,29,283,100,Halil Dervişoğlu,FWD,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,29,283,101,Mark Flekken,GK,Brentford,4,6,0,2024-03-16T15:00:00Z,90,2,0,0,0,2,0,20,38.6,0.0,0.0,3.9,0.0,0.01,0.01,2.66,1,45
2023-24,29,283,102,Charlie Goode,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,29,283,103,Rico Henry,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,29,283,104,Aaron Hickey,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,29,283,105,Vitaly Janelt,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,79,1,0,0,0,2,0,3,4.6,6.7,6.0,1.7,0.0,0.03,0.03,2.63,1,53
2023-24,29,283,106,Mathias Jensen,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,79,2,0,0,0,2,0,10,30.0,28.8,0.0,5.9,0.0,0.2,0.2,2.63,1,54
2023-24,29,283,107,Keane Lewis-Potter,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,31,1,0,0,0,1,0,8,9.4,13.8,27.0,5.0,0.12,0.12,0.24,0.55,0,47
2023-24,29,283,108,Bryan Mbeumo,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,11,1,0,0,0,0,0,5,3.0,15.8,0.0,1.9,0.0,0.03,0.03,0.03,0,67
2023-24,29,283,109,Ben Mee,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,29,283,110,Christian Nørgaard,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,29,283,111,Frank Onyeka,MID,Brentford,4,6,0,2024-03-16T15:00:00Z,58,1,0,0,0,1,0,6,4.2,0.4,2.0,0.7,0.0,0.0,0.0,2.11,1,49
2023-24,29,283,112,Ethan Pinnock,DEF,Brentford,4,6,0,2024-03-16T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
