season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,28,271,1,Folarin Balogun,FWD,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,28,271,2,Cédric Alves Soares,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,28,271,3,Mohamed Elneny,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,28,271,4,Fábio Ferreira Vieira,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,28,271,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,1,0,0,0,1,0,12,17.4,3.8,17.0,3.8,0.28,0.03,0.31,0.97,1,53
2023-24,28,271,6,Kai Havertz,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,7,1,0,0,1,1,26,34.6,5.3,48.0,8.8,0.53,0.06,0.59,0.97,1,71
2023-24,28,276,7,Rob Holding,DEF,Crystal Palace,8,12,1,2024-03-09T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,28,271,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,4,1,2024-03-09T17:30:00Z,20,1,0,0,0,0,0,-1,2.2,0.8,2.0,0.5,0.0,0.01,0.01,0.44,0,78
2023-24,28,271,9,Jorge Luiz Frello Filho,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,69,2,0,0,0,1,0,11,6.0,20.4,0.0,2.6,0.0,0.26,0.26,0.53,1,53
2023-24,28,271,10,Jakub Kiwior,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,78,2,0,0,0,1,0,13,8.4,18.2,6.0,3.3,0.0,0.04,0.04,0.97,1,43
2023-24,28,271,11,Marcus Oliveira Alencar,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,28,271,12,Gabriel Martinelli Silva,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2023-24,28,271,13,Eddie Nketiah,FWD,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
2023-24,28,271,14,Martin Ødegaard,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,2,0,0,0,1,0,12,11.2,42.5,20.0,7.4,0.15,0.19,0.34,0.97,1,85
2023-24,28,271,15,Thomas Partey,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,1,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,28,271,16,Nicolas Pépé,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,28,271,17,Aaron Ramsdale,GK,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,3,0,0,0,1,0,13,17.4,0.0,0.0,1.7,0.0,0.0,0.0,0.97,1,45
2023-24,28,271,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,28,271,19,Bukayo Saka,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,2,0,0,0,1,0,14,7.0,38.4,32.0,7.7,0.09,0.36,0.45,0.97,1,92
2023-24,28,271,20,William Saliba,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,2,0,0,0,1,0,10,19.0,2.8,2.0,2.4,0.0,0.01,0.01,0.97,1,58
2023-24,28,162,21,Albert Sambi Lokonga,MID,Luton,12,3,0,2024-03-13T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,28,276,21,Albert Sambi Lokonga,MID,Luton,12,8,0,2024-03-09T15:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,28,271,22,Emile Smith Rowe,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,28,274,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,5,0,2024-03-10T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,28,271,24,Kieran Tierney,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,28,271,25,Takehiro Tomiyasu,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,28,271,26,Leandro Trossard,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,78,2,0,0,0,1,0,12,11.6,34.8,36.0,8.2,0.17,0.22,0.39,0.97,1,65
2023-24,28,273,27,Auston Trusty,DEF,Sheffield Utd,17,3,0,2024-03-09T15:00:00Z,90,1,0,0,0,2,0,13,35.4,0.1,4.0,4.0,0.03,0.0,0.03,3.34,1,39
2023-24,28,274,28,Matt Turner,GK,Nott'm Forest,16,5,0,2024-03-10T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,28,271,29,Benjamin White,DEF,Arsenal,1,4,1,2024-03-09T17:30:00Z,90,11,0,2,0,1,3,37,48.4,47.0,4.0,9.9,0.0,0.26,0.26,0.97,1,56
2023-24,28,271,30,Granit Xhaka,MID,Arsenal,1,4,1,2024-03-09T17:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
