season,gw,fixture,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,7,62,1,Folarin Balogun,FWD,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,7,62,2,Cédric Alves Soares,DEF,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,7,62,3,Mohamed Elneny,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,7,62,4,Fábio Ferreira Vieira,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,14,1,0,0,0,0,0,2,4.4,16.0,0.0,2.0,0.0,0.03,0.03,0.0,0,54
2023-24,7,62,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,3,0,2023-09-30T14:00:00Z,90,6,0,0,1,0,0,25,24.8,0.3,0.0,2.5,0.0,0.0,0.0,0.69,1,47
2023-24,7,62,6,Kai Havertz,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,80,7,1,0,1,0,0,18,39.6,3.5,26.0,6.9,0.82,0.02,0.84,0.69,1,71
2023-24,7,65,7,Rob Holding,DEF,Crystal Palace,8,14,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,7,62,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,3,0,2023-09-30T14:00:00Z,90,5,0,1,1,0,0,20,9.4,35.2,20.0,6.5,0.11,0.19,0.3,0.69,1,80
2023-24,7,62,9,Jorge Luiz Frello Filho,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,9,1,0,0,0,0,0,3,4.0,1.3,0.0,0.5,0.0,0.01,0.01,0.0,0,54
2023-24,7,62,10,Jakub Kiwior,DEF,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,7,62,11,Marcus Oliveira Alencar,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,7,62,12,Gabriel Martinelli Silva,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77
2023-24,7,62,13,Eddie Nketiah,FWD,Arsenal,1,3,0,2023-09-30T14:00:00Z,68,5,0,1,1,0,0,16,2.6,3.2,15.0,2.1,0.12,0.08,0.2,0.34,1,55
2023-24,7,62,14,Martin Ødegaard,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,90,17,1,2,1,0,3,56,64.8,48.3,27.0,14.0,0.79,0.38,1.17,0.69,1,85
2023-24,7,62,15,Thomas Partey,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,7,62,16,Nicolas Pépé,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,7,62,17,Aaron Ramsdale,GK,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,7,62,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,3,0,2023-09-30T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,7,62,19,Bukayo Saka,MID,Arsenal,1,3,0,2023-09-30T14:00:00Z,75,9,1,0,1,0,1,29,39.8,4.1,78.0,12.2,0.96,0.45,1.41,0.69,1,87
