season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,2,1,Folarin Balogun,FWD,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,2,Cédric Alves Soares,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,3,Mohamed Elneny,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,4,Fábio Ferreira Vieira,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2023-24,2,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,20,1,0,0,0,0,0,5,13.0,0.0,0.0,1.3,0.0,0.0,0.0,0.73,0,50
2023-24,2,6,Kai Havertz,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,90,2,0,0,1,0,0,-1,0.0,13.8,6.0,1.9,0.02,0.05,0.07,1.06,1,75
2023-24,2,7,Rob Holding,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79
2023-24,2,9,Jorge Luiz Frello Filho,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,11,1,0,0,0,0,0,5,3.6,0.6,0.0,0.4,0.0,0.01,0.01,0.59,0,55
2023-24,2,10,Jakub Kiwior,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,1,1,0,0,0,0,0,3,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.26,0,45
2023-24,2,11,Marcus Oliveira Alencar,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,12,Gabriel Martinelli Silva,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,69,3,0,0,1,0,0,4,0.0,7.3,17.0,2.4,0.11,0.04,0.15,0.34,1,80
2023-24,2,13,Eddie Nketiah,FWD,Arsenal,1,8,0,2023-08-21T19:00:00Z,78,5,0,1,1,0,0,6,0.0,21.8,28.0,4.9,0.81,0.02,0.83,0.47,1,55
2023-24,2,14,Martin Ødegaard,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,89,11,1,0,1,0,3,32,44.6,19.8,27.0,9.1,0.83,0.09,0.92,0.8,1,85
2023-24,2,15,Thomas Partey,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,90,3,0,0,1,0,0,21,18.6,24.1,13.0,5.6,0.07,0.05,0.12,1.06,1,50
2023-24,2,16,Nicolas Pépé,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,17,Aaron Ramsdale,GK,Arsenal,1,8,0,2023-08-21T19:00:00Z,90,6,0,0,1,0,0,25,15.4,0.0,0.0,1.5,0.0,0.01,0.01,1.06,1,50
2023-24,2,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,19,Bukayo Saka,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,88,3,0,0,1,0,0,15,10.6,30.3,30.0,7.1,0.16,0.11,0.27,0.8,1,86
2023-24,2,20,William Saliba,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,90,8,0,0,1,0,2,29,27.6,1.2,0.0,2.9,0.0,0.01,0.01,1.06,1,51
2023-24,2,21,Albert Sambi Lokonga,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,22,Emile Smith Rowe,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2023-24,2,23,Nuno Varela Tavares,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,24,Kieran Tierney,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,25,Takehiro Tomiyasu,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,66,3,0,0,1,0,0,13,0.0,3.8,0.0,0.2,0.0,0.03,0.03,1.79,1,45
2023-24,2,26,Leandro Trossard,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69
2023-24,2,27,Auston Trusty,DEF,Sheffield Utd,17,16,0,2023-08-18T18:45:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,28,Matt Turner,GK,Nott'm Forest,16,17,1,2023-08-18T18:45:00Z,90,2,0,0,0,1,0,13,16.4,0.0,0.0,1.6,0.0,0.0,0.0,0.51,1,40
2023-24,2,29,Benjamin White,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,90,7,0,0,1,0,1,26,21.6,4.2,0.0,2.6,0.0,0.02,0.02,1.06,1,55
2023-24,2,30,Granit Xhaka,MID,Arsenal,1,8,0,2023-08-21T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,2,31,Oleksandr Zinchenko,DEF,Arsenal,1,8,0,2023-08-21T19:00:00Z,1,1,0,0,0,0,0,2,0.2,1.3,0.0,0.2,0.0,0.0,0.0,0.26,0,50
2023-24,2,32,Alexandre Moreno Lopera,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,33,Cameron Archer,FWD,Aston Villa,2,9,1,2023-08-20T13:00:00Z,5,0,0,0,0,0,0,-1,0.0,4.3,0.0,0.3,0.0,0.0,0.0,0.0,0,45
2023-24,2,34,Leon Bailey,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,62,14,1,1,1,0,3,41,50.0,13.2,31.0,9.4,0.32,0.68,1.0,0.64,1,55
2023-24,2,35,Emiliano Buendía Stati,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
2023-24,2,36,Matty Cash,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,6,0,0,1,0,0,27,24.4,16.3,0.0,4.1,0.0,0.27,0.27,0.68,1,45
2023-24,2,37,Calum Chambers,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,38,Philippe Coutinho Correia,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,21,1,0,0,0,0,0,4,4.0,1.0,8.0,1.3,0.07,0.01,0.08,0.03,0,60
2023-24,2,39,Keinan Davis,FWD,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,40,Leander Dendoncker,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,41,Diego Carlos Santos Silva,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,26,1,0,0,0,0,0,8,15.2,0.2,0.0,1.5,0.0,0.0,0.0,0.03,0,45
2023-24,2,42,Lucas Digne,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,10,0,1,1,0,2,31,14.8,17.7,5.0,3.8,0.02,0.05,0.07,0.68,1,45
2023-24,2,43,Douglas Luiz Soares de Paulo,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,63,7,1,0,1,0,0,30,44.0,14.4,19.0,7.7,0.79,0.1,0.89,0.64,1,55
2023-24,2,44,Jhon Durán,FWD,Aston Villa,2,9,1,2023-08-20T13:00:00Z,16,7,1,0,0,0,2,31,38.2,11.7,19.0,6.9,0.55,0.0,0.55,0.03,0,50
2023-24,2,45,Kortney Hause,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,46,Tim Iroegbunam,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,47,Boubacar Kamara,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,3,0,0,1,0,0,12,4.2,2.6,2.0,0.9,0.02,0.03,0.05,0.68,1,50
2023-24,2,48,Ezri Konsa Ngoyo,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,6,0,0,1,0,0,29,14.0,0.4,2.0,1.6,0.0,0.0,0.0,0.68,1,45
2023-24,2,49,Emiliano Martínez Romero,GK,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,8,0,0,1,0,2,31,22.4,0.0,0.0,2.2,0.0,0.0,0.0,0.68,1,50
2023-24,2,50,John McGinn,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,90,10,1,0,1,0,2,31,43.8,4.3,33.0,8.1,0.86,0.09,0.95,0.68,1,55
2023-24,2,51,Tyrone Mings,DEF,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,2,53,Robin Olsen,GK,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,54,Jaden Philogene-Bidace,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,55,Jacob Ramsey,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60
2023-24,2,56,Morgan Sanson,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,57,Viljami Sinisalo,GK,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,58,Youri Tielemans,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,27,1,0,0,0,0,0,9,2.6,1.4,0.0,0.4,0.0,0.01,0.01,0.03,0,60
2023-24,2,59,Bertrand Traoré,MID,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,60,Ollie Watkins,FWD,Aston Villa,2,9,1,2023-08-20T13:00:00Z,73,5,0,1,1,0,0,11,7.2,32.4,12.0,5.2,0.15,0.05,0.2,0.64,1,80
2023-24,2,61,Wesley Moraes Ferreira da Silva,FWD,Aston Villa,2,9,1,2023-08-20T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,62,Jaidon Anthony,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,62,1,0,0,0,3,0,1,0.6,1.8,2.0,0.4,0.0,0.0,0.0,2.88,1,50
2023-24,2,63,Philip Billing,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,90,2,0,0,0,3,0,5,15.8,3.8,7.0,2.7,0.41,0.07,0.48,3.08,1,55
2023-24,2,64,David Brooks,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,14,1,0,0,0,0,0,7,3.4,27.8,2.0,3.3,0.0,0.19,0.19,0.08,0,50
2023-24,2,65,Ryan Christie,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,62,2,0,0,0,3,0,8,9.6,1.5,0.0,1.1,0.0,0.0,0.0,2.88,1,50
2023-24,2,66,Lewis Cook,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,67,Siriki Dembélé,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,68,Ryan Fredericks,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,69,James Hill,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,70,Lloyd Kelly,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,14,1,0,0,0,0,0,3,1.4,0.3,0.0,0.2,0.0,0.0,0.0,0.08,0,45
2023-24,2,71,Gavin Kilkenny,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,72,Justin Kluivert,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,27,1,0,0,0,0,0,2,9.0,11.5,19.0,4.0,0.22,0.01,0.23,0.2,0,50
2023-24,2,73,Jamal Lowe,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,74,Emiliano Marcondes,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,75,Chris Mepham,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,76,Kieffer Moore,FWD,Bournemouth,3,11,0,2023-08-19T14:00:00Z,27,1,0,0,0,0,0,-1,0.0,1.3,8.0,0.8,0.23,0.0,0.23,0.2,0,50
2023-24,2,77,Norberto Murara Neto,GK,Bournemouth,3,11,0,2023-08-19T14:00:00Z,90,10,0,0,0,3,3,37,70.4,0.0,0.0,7.0,0.0,0.0,0.0,3.08,1,45
2023-24,2,78,Dango Ouattara,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,2,79,Ben Pearson,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,80,Darren Randolph,GK,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,2,81,Joe Rothwell,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,75,2,0,0,0,3,0,8,1.8,11.2,0.0,1.3,0.0,0.01,0.01,3.0,1,50
2023-24,2,82,Antoine Semenyo,FWD,Bournemouth,3,11,0,2023-08-19T14:00:00Z,75,6,1,0,0,3,1,32,38.4,14.8,31.0,8.4,0.18,0.1,0.28,3.0,1,45
2023-24,2,83,Marcos Senesi,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,83,1,0,0,0,3,0,18,25.2,10.6,0.0,3.6,0.0,0.06,0.06,3.08,1,45
2023-24,2,84,Adam Smith,DEF,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,2,85,Dominic Solanke,FWD,Bournemouth,3,11,0,2023-08-19T14:00:00Z,90,5,0,1,0,3,0,11,16.2,21.6,18.0,5.6,0.15,0.01,0.16,3.08,1,65
2023-24,2,86,Marcus Tavernier,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
2023-24,2,87,Hamed Traorè,MID,Bournemouth,3,11,0,2023-08-19T14:00:00Z,6,1,0,0,0,0,0,7,9.8,0.6,26.0,3.6,0.15,0.0,0.15,0.0,0,50
2023-24,2,88,Mark Travers,GK,Bournemouth,3,11,0,2023-08-19T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
