season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,15,1,Folarin Balogun,FWD,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,15,2,Cédric Alves Soares,DEF,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,15,3,Mohamed Elneny,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,15,4,Fábio Ferreira Vieira,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
2023-24,15,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,12,0,2023-12-05T20:15:00Z,90,1,0,0,0,3,0,12,15.0,1.5,2.0,1.9,0.0,0.02,0.02,0.5,1,49
2023-24,15,6,Kai Havertz,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,90,7,1,0,0,3,0,25,41.0,42.0,37.0,12.0,0.92,0.07,0.99,0.5,1,71
2023-24,15,7,Rob Holding,DEF,Crystal Palace,8,3,1,2023-12-06T19:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,15,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,12,0,2023-12-05T20:15:00Z,90,11,1,1,0,3,3,48,67.8,58.2,89.0,21.5,0.7,0.44,1.14,0.5,1,79
2023-24,15,9,Jorge Luiz Frello Filho,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,15,10,Jakub Kiwior,DEF,Arsenal,1,12,0,2023-12-05T20:15:00Z,63,1,0,0,0,3,0,8,10.0,4.7,2.0,1.7,0.05,0.02,0.07,0.48,1,43
2023-24,15,11,Marcus Oliveira Alencar,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,15,12,Gabriel Martinelli Silva,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,63,7,1,0,0,3,0,22,39.6,5.4,38.0,8.3,0.23,0.04,0.27,0.48,1,78
2023-24,15,13,Eddie Nketiah,FWD,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
2023-24,15,14,Martin Ødegaard,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,90,5,0,1,0,3,0,24,35.2,72.0,18.0,12.5,0.06,0.44,0.5,0.5,1,83
2023-24,15,15,Thomas Partey,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,15,16,Nicolas Pépé,MID,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,15,17,Aaron Ramsdale,GK,Arsenal,1,12,0,2023-12-05T20:15:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47
