season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,6,1,Folarin Balogun,FWD,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,6,2,Cédric Alves Soares,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39
2023-24,6,3,Mohamed Elneny,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,6,4,Fábio Ferreira Vieira,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,45,1,0,0,0,1,0,0,0.0,1.3,4.0,0.5,0.0,0.0,0.0,0.9,1,54
2023-24,6,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,90,1,0,0,0,2,0,11,7.8,1.7,8.0,1.8,0.07,0.01,0.08,1.5,1,48
2023-24,6,6,Kai Havertz,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,45,0,0,0,0,1,0,-1,5.2,1.7,3.0,1.0,0.06,0.01,0.07,0.6,0,72
2023-24,6,7,Rob Holding,DEF,Crystal Palace,8,10,1,2023-09-23T14:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,6,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,18,1,2023-09-24T13:00:00Z,76,2,0,0,0,2,0,1,9.6,2.6,33.0,4.5,0.5,0.01,0.51,1.31,1,79
2023-24,6,9,Jorge Luiz Frello Filho,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,45,1,0,0,0,1,0,-1,5.4,1.6,0.0,0.7,0.0,0.01,0.01,0.6,0,54
2023-24,6,10,Jakub Kiwior,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,6,11,Marcus Oliveira Alencar,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,6,12,Gabriel Martinelli Silva,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78
2023-24,6,13,Eddie Nketiah,FWD,Arsenal,1,18,1,2023-09-24T13:00:00Z,90,1,0,0,0,2,0,0,6.0,0.9,19.0,2.6,0.11,0.0,0.11,1.5,1,56
2023-24,6,14,Martin Ødegaard,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,90,1,0,0,0,2,0,1,11.2,29.9,15.0,5.6,0.04,0.05,0.09,1.5,1,85
2023-24,6,15,Thomas Partey,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48
2023-24,6,16,Nicolas Pépé,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,6,17,Aaron Ramsdale,GK,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,6,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,6,19,Bukayo Saka,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,90,13,1,1,0,2,3,46,55.0,56.3,42.0,15.3,0.86,0.27,1.13,1.41,1,87
2023-24,6,20,William Saliba,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,90,1,0,0,0,2,0,11,21.2,1.3,0.0,2.3,0.0,0.01,0.01,1.5,1,52
2023-24,6,21,Albert Sambi Lokonga,MID,Luton,12,20,1,2023-09-23T14:00:00Z,56,1,0,0,0,1,0,7,3.6,2.8,11.0,1.7,0.06,0.01,0.07,0.14,1,49
2023-24,6,22,Emile Smith Rowe,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,1,1,0,0,0,0,0,5,2.2,1.2,2.0,0.5,0.0,0.01,0.01,0.08,0,53
2023-24,6,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,13,0,2023-09-23T14:00:00Z,38,-1,0,0,0,2,0,0,0.0,5.3,2.0,0.7,0.0,0.01,0.01,0.72,1,40
2023-24,6,24,Kieran Tierney,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,6,25,Takehiro Tomiyasu,DEF,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,6,26,Leandro Trossard,MID,Arsenal,1,18,1,2023-09-24T13:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66
2023-24,6,27,Auston Trusty,DEF,Sheffield Utd,17,15,1,2023-09-24T15:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,6,28,Matt Turner,GK,Nott'm Forest,16,13,0,2023-09-23T14:00:00Z,90,1,0,0,0,2,0,11,9.2,0.0,0.0,0.9,0.0,0.0,0.0,1.33,1,40
