season,gw,element,name,position,team,team_id,opponent_team,was_home,kickoff_time,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,value
2023-24,34,1,Folarin Balogun,FWD,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,34,2,Cédric Alves Soares,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
2023-24,34,3,Mohamed Elneny,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,34,4,Fábio Ferreira Vieira,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,8,1,0,0,0,0,0,0,0.6,10.8,6.0,1.7,0.05,0.05,0.1,0.0,0,54
2023-24,34,5,Gabriel dos Santos Magalhães,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,90,6,0,0,1,0,0,27,20.8,1.3,0.0,2.2,0.0,0.01,0.01,1.61,1,54
2023-24,34,6,Kai Havertz,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,71,14,2,0,1,0,1,37,75.2,26.0,96.0,19.7,1.03,0.1,1.13,1.61,1,74
2023-24,34,7,Rob Holding,DEF,Crystal Palace,8,15,1,2024-04-24T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,34,8,Gabriel Fernando de Jesus,FWD,Arsenal,1,7,1,2024-04-23T19:00:00Z,18,1,0,0,0,0,0,5,2.4,1.1,6.0,1.0,0.0,0.05,0.05,0.0,0,77
2023-24,34,9,Jorge Luiz Frello Filho,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,18,1,0,0,0,0,0,4,9.6,1.8,0.0,1.1,0.0,0.02,0.02,0.0,0,53
2023-24,34,10,Jakub Kiwior,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
2023-24,34,11,Marcus Oliveira Alencar,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,34,12,Gabriel Martinelli Silva,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,18,1,0,0,0,0,0,-1,1.8,1.3,21.0,2.4,0.54,0.01,0.55,0.0,0,76
2023-24,34,13,Eddie Nketiah,FWD,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50
2023-24,34,14,Martin Ødegaard,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,90,11,0,2,1,0,2,44,61.4,109.3,10.0,18.1,0.08,1.13,1.21,1.61,1,86
2023-24,34,15,Thomas Partey,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,71,3,0,0,1,0,0,13,11.6,26.5,6.0,4.4,0.15,0.03,0.18,1.61,1,48
2023-24,34,16,Nicolas Pépé,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
2023-24,34,17,Aaron Ramsdale,GK,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
2023-24,34,18,Rúnar Alex Rúnarsson,GK,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,34,19,Bukayo Saka,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,81,6,0,1,1,0,0,29,30.4,54.4,39.0,12.4,0.16,0.21,0.37,1.61,1,90
2023-24,34,20,William Saliba,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,90,6,0,0,1,0,0,28,14.8,0.8,0.0,1.6,0.0,0.0,0.0,1.61,1,59
2023-24,34,21,Albert Sambi Lokonga,MID,Luton,12,4,1,2024-04-20T14:00:00Z,70,2,0,0,0,4,0,13,6.0,4.0,0.0,1.0,0.0,0.02,0.02,2.4,1,49
2023-24,34,22,Emile Smith Rowe,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
2023-24,34,23,Nuno Varela Tavares,DEF,Nott'm Forest,16,9,0,2024-04-21T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40
2023-24,34,24,Kieran Tierney,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44
2023-24,34,25,Takehiro Tomiyasu,DEF,Arsenal,1,7,1,2024-04-23T19:00:00Z,71,6,0,0,1,0,0,21,9.2,16.1,17.0,4.2,0.29,0.04,0.33,1.61,1,45
2023-24,34,26,Leandro Trossard,MID,Arsenal,1,7,1,2024-04-23T19:00:00Z,71,7,1,0,1,0,0,29,37.4,17.8,39.0,9.4,0.57,0.05,0.62,1.61,1,65
2023-24,34,27,Auston Trusty,DEF,Sheffield Utd,17,14,0,2024-04-24T19:00:00Z,90,0,0,0,0,4,0,8,10.6,0.1,0.0,1.1,0.0,0.0,0.0,2.99,1,39
2023-24,34,28,Matt Turner,GK,Nott'm Forest,16,9,0,2024-04-21T12:30:00Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
